lifeHappySlider_response,blockHappySlider_response,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,outcome1Box_started,choiceKey_keys,choiceKey_rt,outcome1Box_2_started,outcome1Box_3_started,fixCross_ITI_started,fixCross_ISI_started,happyText_started,happySlider_response,happySlider_rt,happySlider_started,trial_sample,choice_sample,outcome_sample,happyText_sample,happySlider_sample,fixCross_ITI_sample
0.5,0.61,True,False,False,0.61,-0.39,-0.39,-1.3975,6.7,5.3025,2.65125,certain,certain,2.65125,2.65125,83.912977505679,3,2.48471239424543,86.4306221213192,90.4154833086068,91.4159028090071,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
NaN,NaN,True,True,False,0.61,-0.39,-0.78,6.24,7.5,1.26,0.63,gamble,win,7.5,10.15125,93.4334344699455,NaN,NaN,96.4345249790058,100.436052267643,101.419823905831,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
NaN,NaN,True,True,True,0.61,-0.39,-1.17,6.63,13.7,7.07,3.535,certain,certain,3.535,13.68625,103.437235892343,3,0.650480009557214,104.120834674599,108.122388521995,117.609413768194,109.106100003002,110.106469585735,0.43,7.50306641674251,113.107639771071,0,0,0,0,0,0
NaN,NaN,True,True,True,0.43,-0.57,-1.74,9.72,10.1,0.379999999999999,0.19,gamble,win,10.1,23.78625,119.626851353503,1,2.23475671216147,121.894416132884,125.895932862011,126.879664502078,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
NaN,NaN,True,True,True,0.43,-0.57,-2.31,10.29,11.9,1.61,0.805,gamble,win,11.9,35.68625,128.897150085133,1,1.75106571021024,130.681193774624,134.682690344693,144.169751109235,135.666408225399,136.66681396644,0.65,7.50278610983514,139.667959192942,0,0,0,0,0,0
NaN,NaN,True,False,False,0.65,-0.35,-2.66,-1.44666666666667,7.7,6.25333333333333,3.12666666666667,certain,certain,3.12666666666667,38.8129166666667,146.187190934434,3,1.41765376721742,147.637717085861,151.622571873449,152.623030092043,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
NaN,NaN,True,True,False,0.65,-0.35,-3.01,7.91,0.7,-7.21,-3.255,gamble,win,0.7,39.5129166666667,154.640423199424,NaN,NaN,157.641650342091,161.64317219099,162.626940629329,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
NaN,NaN,True,False,False,0.65,-0.35,-3.36,-1.505,4.9,3.395,1.6975,gamble,lose,3.395,42.9079166666667,164.644315817568,1,2.00116250567953,166.678485421173,170.679993190715,180.167031876277,171.663740510034,172.664143691218,0.77,7.50276467081858,175.665251159458,0,0,0,0,0,0
NaN,NaN,True,True,False,0.77,-0.23,-3.59,6.81,1.3,-5.51,-2.105,gamble,win,1.3,44.2079166666667,182.184515219444,1,1.91757921068347,184.135263760487,188.136807048373,189.120489090739,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
NaN,NaN,True,False,True,0.77,-0.23,-3.82,-1.12333333333333,12.5,11.3766666666667,5.68833333333333,certain,certain,5.68833333333333,49.89625,191.13788315811,3,1.85121783107752,193.022062969219,197.023601777328,206.510575185937,198.007278699952,199.007730838814,0.8,7.50290130445501,202.008868705656,0,0,0,0,0,0
NaN,NaN,True,True,True,0.8,-0.2,-4.02,6.82,6.3,-0.52,-0.26,gamble,win,6.3,56.19625,208.528059169068,1,1.56765571911819,210.128689347621,214.130220796098,215.113928437262,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
NaN,NaN,True,True,True,0.8,-0.2,-4.22,7.02,1.5,-5.52,-2.01,gamble,win,1.5,57.69625,217.131353863137,NaN,NaN,220.132514448924,224.134102854703,233.621162339288,225.117808256007,226.118217196898,0.71,7.50282418806455,229.119345144194,0,0,0,0,0,0
NaN,NaN,True,True,False,0.71,-0.29,-4.51,8.57,1.7,-6.87,-2.585,gamble,win,1.7,59.39625,235.638548727002,1,2.58482259706943,238.256269307109,242.257825074397,243.241563754127,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
NaN,NaN,True,True,False,0.71,-0.29,-4.8,8.86,8.5,-0.360000000000001,-0.180000000000001,gamble,win,8.5,67.89625,245.258922943118,1,1.2173706444446,246.509496516315,250.510996926227,251.494757684908,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
NaN,NaN,True,True,True,0.71,-0.29,-5.09,9.15,11.5,2.35,1.175,gamble,win,11.5,79.39625,253.512201349949,1,1.50098747387528,255.04611784537,259.04766273321,268.534588784009,260.031365894596,261.031763636012,0.73,7.50246164499549,264.032881023799,0,0,0,0,0,0
NaN,NaN,True,True,True,0.73,-0.27,-5.36,9.14,9.5,0.359999999999999,0.18,gamble,win,9.5,88.89625,270.552095166116,1,1.80119232830475,272.386156998749,276.387707646296,277.371431286738,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
