lifeHappySlider_response,blockHappySlider_response,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,outcome1Box_started,choiceKey_keys,choiceKey_rt,outcome1Box_2_started,outcome1Box_3_started,fixCross_ITI_started,fixCross_ISI_started,happyText_started,happySlider_response,happySlider_rt,happySlider_started,trial_sample,choice_sample,outcome_sample,happyText_sample,happySlider_sample,fixCross_ITI_sample
0.61,0.61,True,False,False,0.61,-0.39,-0.39,-1.3975,4.1,2.7025,1.35125,gamble,lose,2.7025,2.7025,487.128413288854,1,1.26743238372728,488.428871983197,492.41368627362,493.414116649539,NaN,NaN,NaN,NaN,NaN,11741,13301,18084,0,0,19305
NaN,NaN,True,False,False,0.61,-0.39,-0.78,-1.43,-0.5,-1.93,-1.215,gamble,lose,-1.93,0.7725,495.431495196302,1,1.35082451382186,496.815411297022,500.816927052103,501.800576287787,NaN,NaN,NaN,NaN,NaN,21705,23365,28167,0,0,29369
NaN,NaN,True,True,False,0.61,-0.39,-1.17,6.63,10.3,3.67,1.835,gamble,win,10.3,11.0725,503.818005711655,1,1.20075995742809,505.051846056595,509.036701304722,518.540241746465,510.037024486694,511.037403665367,0.69,7.50272608734667,514.03853192227,31769,33249,38031,40432,44033,49457
NaN,NaN,True,True,False,0.69,-0.31,-1.48,5.82,8.1,2.28,1.14,gamble,win,8.1,19.1725,520.557695489028,1,1.15067444217857,521.741457038443,525.726327965618,526.726681865868,NaN,NaN,NaN,NaN,NaN,51857,53277,58059,0,0,59281
NaN,NaN,True,False,True,0.69,-0.31,-1.79,-1.23416666666667,5.7,4.46583333333333,2.23291666666667,gamble,lose,4.46583333333333,23.6383333333333,528.744120249292,1,0.650485492777079,529.427700208849,533.412540737772,542.916191253345,534.412980393157,535.41334069299,0.62,7.50275168591179,538.414422232425,61681,62501,67283,69683,73285,78708
NaN,NaN,True,True,False,0.62,-0.38,-2.17,7.49,6.5,-0.99,-0.495,certain,certain,-0.495,23.1433333333333,544.933569160174,3,1.31745326262899,546.284134808462,550.285592646804,551.269302359084,NaN,NaN,NaN,NaN,NaN,81108,82729,87530,0,0,88732
NaN,NaN,True,True,True,0.62,-0.38,-2.55,7.87,10.1,2.23,1.115,gamble,win,10.1,33.2433333333333,553.286736262729,1,0.767202156712301,554.087089203065,558.071875654976,559.072250674013,NaN,NaN,NaN,NaN,NaN,91132,92092,96874,0,0,98096
NaN,NaN,True,True,True,0.62,-0.38,-2.93,8.25,0.5,-7.75,-3.625,certain,certain,-3.625,29.6183333333333,561.089715295937,3,1.35079763527028,562.473570920061,566.475080915494,575.961966609932,567.458813346457,568.459151887568,0.61,7.50270272861235,571.46026414528,100496,102156,106958,109339,112941,118364
NaN,NaN,True,False,True,0.61,-0.39,-3.32,-1.64166666666667,4.7,3.05833333333333,1.52916666666667,gamble,lose,3.05833333333333,32.6766666666667,577.979416832677,1,0.65052357071545,578.663059828687,582.647847560584,583.648223859491,NaN,NaN,NaN,NaN,NaN,120764,121584,126366,0,0,127587
NaN,NaN,True,True,True,0.61,-0.39,-3.71,9.17,9.1,-0.0700000000000003,-0.0350000000000001,gamble,win,9.1,41.7766666666667,585.66567152238,1,1.33408209134359,587.032889358234,591.034351996263,600.521279288339,592.018080267473,593.01843896741,0.74,7.5028732791543,596.019573943922,129987,131628,136430,138810,142412,147835
NaN,NaN,True,True,False,0.74,-0.26,-3.97,7.61,-0.7,-8.31,-4.505,certain,certain,-4.505,37.2716666666667,602.538709032349,3,1.90098762465641,604.472802003147,608.457615653519,609.458041229751,NaN,NaN,NaN,NaN,NaN,150235,152556,157338,0,0,158559
NaN,NaN,True,False,True,0.74,-0.26,-4.23,-1.2625,5.5,4.2375,2.11875,gamble,lose,4.2375,41.5091666666667,611.475422976306,1,1.26743078383151,612.775957506383,616.760810514679,626.264357676031,617.761153855361,618.761513835285,0.67,7.50273056712467,621.76264017215,160959,162520,167302,169703,173304,178727
NaN,NaN,True,True,True,0.67,-0.33,-4.56,9.18,3.9,-5.28,-0.69,certain,certain,-0.69,40.8191666666667,628.281783260172,3,1.86744390311651,630.182506899582,634.16734582861,635.167721487582,NaN,NaN,NaN,NaN,NaN,181127,183408,188190,0,0,189411
NaN,NaN,True,True,False,0.67,-0.33,-4.89,9.51,6.1,-3.41,1.345,gamble,win,6.1,46.9191666666667,637.185207548435,1,1.05062436510343,638.268901101546,642.253739710548,643.254120169324,NaN,NaN,NaN,NaN,NaN,191811,193112,197894,0,0,199115
NaN,NaN,True,True,False,0.67,-0.33,-5.22,9.84,0.9,-8.94,-4.02,certain,certain,-4.02,42.8991666666667,645.271547353361,3,1.65089059004094,646.955542329699,650.957032166189,660.444013855187,651.940740598598,652.941203932627,0.64,7.50271008827258,655.942244194332,201515,203536,208338,210719,214320,219743
NaN,NaN,True,True,True,0.64,-0.36,-5.58,10.62,7.1,-3.52,1.79,gamble,win,7.1,49.9991666666667,662.461398161715,1,1.56758069549687,664.062053804984,668.046834817273,669.047212716076,NaN,NaN,NaN,NaN,NaN,222143,224064,228846,0,0,230067
NaN,NaN,True,True,True,0.64,-0.36,-5.94,10.98,-1.1,-12.08,-6.59,certain,certain,-6.59,43.4091666666667,671.064695897046,3,1.0172703928547,672.115097234608,676.116580671514,685.603535482078,677.100259985426,678.100668602623,0.57,7.50265953107737,681.101750781992,232467,233728,238530,240911,244512,249935
NaN,NaN,True,True,True,0.57,-0.43,-6.37,12.39,-1.5,-13.89,-7.695,certain,certain,-7.695,35.7141666666667,687.62089450995,3,1.06735302822199,688.721326965722,692.722859679838,693.706602350343,NaN,NaN,NaN,NaN,NaN,252335,253656,258458,0,0,259659
NaN,NaN,True,True,False,0.57,-0.43,-6.8,12.82,12.9,0.0800000000000001,0.04,gamble,win,12.9,48.6141666666667,695.723980257171,1,1.1507211595308,696.907766125165,700.909274200676,701.893034470035,NaN,NaN,NaN,NaN,NaN,262059,263479,268281,0,0,269483
