lifeHappySlider_response,blockHappySlider_response,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,outcome1Box_started,choiceKey_keys,choiceKey_rt,outcome1Box_2_started,outcome1Box_3_started,fixCross_ITI_started,fixCross_ISI_started,happyText_started,happySlider_response,happySlider_rt,happySlider_started,trial_sample,choice_sample,outcome_sample,happyText_sample,happySlider_sample,fixCross_ITI_sample
NaN,NaN,True,True,True,0.9,-0.1,-0.31,1.71,-0.5,-2.21,-1.355,certain,certain,-1.355,-5.48583333333332,1811.17912532901,3,1.86750533967279,1813.07973473484,1817.08123929065,1818.06501171936,NaN,NaN,NaN,NaN,NaN,95373,97654,102456,0,0,103658
NaN,NaN,True,True,False,0.9,-0.1,-0.41,1.81,8.7,6.89,3.445,gamble,win,8.7,3.21416666666668,1820.08239410596,1,1.16717335826252,1821.28283472126,1825.26767301036,1834.77127680846,1826.26805698883,1827.26843616762,0.92,7.50270144862588,1830.26955674484,106058,107498,112280,114681,118282,123705
NaN,NaN,True,True,False,0.92,-0.08,-0.49,1.61,13.9,12.29,6.145,gamble,win,13.9,17.1141666666667,1836.78876190935,1,1.083981857053,1837.90584975237,1841.90730631084,1842.89101570309,NaN,NaN,NaN,NaN,NaN,126105,127446,132248,0,0,133449
NaN,NaN,True,True,False,0.92,-0.08,-0.57,1.69,5.1,3.41,1.705,gamble,win,5.1,22.2141666666667,1844.90844480705,1,0.883992096409202,1845.82551281131,1849.81037349906,1859.31390690117,1850.81074435834,1851.81106210046,0.94,7.50274176639505,1854.81220219668,135849,136950,141731,144133,147734,153157
NaN,NaN,True,False,True,0.94,-0.0600000000000001,-0.63,-0.2625,7.3,7.0375,3.51875,gamble,lose,7.0375,29.2516666666667,1861.33133408532,1,0.717183197848499,1862.0816130297,1866.06650443573,1867.06688745425,NaN,NaN,NaN,NaN,NaN,155557,156457,161239,0,0,162461
NaN,NaN,True,True,False,0.94,-0.0600000000000001,-0.69,1.53,9.1,7.57,3.785,gamble,win,9.1,38.3516666666667,1869.08426248131,1,0.650384698412381,1869.76791699661,1873.75269896886,1883.25632132601,1874.75309894641,1875.75347172562,0.93,7.50281312246807,1878.75463134062,164861,165681,170463,172864,176465,181888
NaN,NaN,True,False,False,0.93,-0.07,-0.76,-0.308333333333333,5.9,5.59166666666667,2.79583333333333,gamble,lose,5.59166666666667,43.9433333333333,1885.27375202987,1,0.733842424815521,1886.04070172075,1890.02552401065,1891.02590222948,NaN,NaN,NaN,NaN,NaN,184288,185209,189990,0,0,191212
NaN,NaN,True,True,True,0.93,-0.07,-0.83,1.81,3.7,1.89,0.945000000000001,gamble,win,3.7,47.6433333333334,1893.04340460931,1,0.833862423780374,1893.91035606002,1897.89516875055,1898.89554600941,NaN,NaN,NaN,NaN,NaN,193612,194652,199434,0,0,200655
NaN,NaN,True,True,False,0.93,-0.07,-0.9,1.88,5.7,3.82,1.91,gamble,win,5.7,53.3433333333334,1900.91299943207,1,0.883899941574782,1901.830018159,1905.81488844624,1915.31842984795,1906.81522282748,1907.81558984693,0.94,7.50276416516863,1910.81671298412,203055,204156,208938,211339,214940,220363
NaN,NaN,True,False,False,0.94,-0.0600000000000001,-0.96,-0.29,1.1,0.81,0.955,gamble,lose,0.81,54.1533333333334,1917.33591494872,1,0.63379714731127,1918.00279920327,1921.98762405303,1922.98811330565,NaN,NaN,NaN,NaN,NaN,222763,223564,228345,0,0,229567
NaN,NaN,True,True,True,0.94,-0.0600000000000001,-1.02,1.86,0.3,-1.56,-0.63,certain,certain,-0.63,53.5233333333334,1925.00548833259,3,1.55079955526162,1926.58938779426,1930.57420688437,1940.07782988157,1931.57461710146,1932.57502091886,0.94,7.50268576957751,1935.57609797851,231967,233868,238649,241051,244652,250075
NaN,NaN,True,True,True,0.94,-0.0600000000000001,-1.08,1.92,-1.1,-3.02,-2.06,certain,certain,-2.06,51.4633333333334,1942.09523978655,3,1.10067084233742,1943.2289974161,1947.23051541112,1948.21423920256,NaN,NaN,NaN,NaN,NaN,252475,253836,258637,0,0,259839
NaN,NaN,True,False,False,0.94,-0.0600000000000001,-1.14,-0.305,3.3,2.995,1.4975,gamble,lose,2.995,54.4583333333333,1950.23172782327,1,0.933880822733045,1951.1987347909,1955.18352316273,1956.18403321411,NaN,NaN,NaN,NaN,NaN,262239,263400,268181,0,0,269402
NaN,NaN,True,False,True,0.94,-0.0600000000000001,-1.2,-0.31,8.3,7.99,3.995,gamble,lose,7.99,62.4483333333334,1958.20137080317,1,0.883694193209521,1959.10172422347,1963.10322589939,1972.60678490007,1964.10359195888,1965.10394393909,0.93,7.50276512512937,1968.10510931385,271802,272883,277685,280085,283687,289110
NaN,NaN,True,True,False,0.93,-0.07,-1.27,2.25,3.5,1.25,0.625,gamble,win,3.5,65.9483333333334,1974.62421752384,1,0.950681481859647,1975.60798547277,1979.59276264533,1980.5931562233,NaN,NaN,NaN,NaN,NaN,291510,292691,297473,0,0,298694
NaN,NaN,True,False,True,0.93,-0.07,-1.34,-0.356666666666666,7.9,7.54333333333333,3.77166666666667,gamble,lose,7.54333333333333,73.4916666666667,1982.61056740826,1,0.617194557096809,1983.26086283172,1987.24565760314,1996.74925788154,1988.24604190164,1989.24644347921,0.93,7.50273408694193,1992.24753845786,301094,301874,306656,309057,312659,318081
NaN,NaN,True,True,True,0.93,-0.07,-1.41,2.39,13.3,10.91,5.455,gamble,win,13.3,86.7916666666667,1998.76668634557,1,0.600495972204953,1999.40028606402,2003.38510227425,2004.38547505334,NaN,NaN,NaN,NaN,NaN,320481,321242,326024,0,0,327245
NaN,NaN,True,True,False,0.93,-0.07,-1.48,2.46,8.9,6.44,3.22,gamble,win,8.9,95.6916666666667,2006.40291855659,1,1.30074891808908,2007.73680033919,2011.72158967098,2021.24191733263,2012.72197332943,2013.72236562753,0.93,7.51936227572151,2016.72347532539,329645,331246,336028,338429,342030,347473
NaN,NaN,True,True,True,0.93,-0.07,-1.55,2.53,2.7,0.170000000000002,1.435,gamble,win,2.7,98.3916666666667,2023.2592942795,1,0.683842344908044,2023.97626148933,2027.9777490861,2028.96145495854,NaN,NaN,NaN,NaN,NaN,349873,350734,355535,0,0,356737
NaN,NaN,True,True,True,0.93,-0.07,-1.62,2.6,1.3,-1.3,6.66133814775094e-16,certain,certain,6.66133814775094e-16,98.3916666666667,2030.97889590182,3,1.28410249028821,2032.27942595212,2036.28088667034,2037.28132440581,NaN,NaN,NaN,NaN,NaN,359137,360697,365500,0,0,366721
NaN,NaN,True,True,True,0.93,-0.07,-1.69,2.67,7.7,5.03,2.515,gamble,win,7.7,106.091666666667,2039.29874007055,1,0.983944579144008,2040.31574967806,2044.31732238992,2053.80418376566,2045.30097098567,2046.30135144433,0.93,7.50276128540281,2049.3024745814,369121,370341,375143,377524,381125,386548
NaN,NaN,True,True,False,0.93,-0.07,-1.76,2.74,9.5,6.76,3.38,gamble,win,9.5,115.591666666667,2055.82162406901,1,1.06731751014013,2056.92205940466,2060.90692265227,2061.90725767356,NaN,NaN,NaN,NaN,NaN,388948,390269,395051,0,0,396272
NaN,NaN,True,True,True,0.93,-0.07,-1.83,2.81,9.3,6.49,3.245,gamble,win,9.3,124.891666666667,2063.92468613759,1,0.600477413274348,2064.55825769762,2068.54310462612,2078.04669946479,2069.54347644537,2070.5438645836,0.92,7.50274624617305,2073.54498388094,398672,399432,404215,406616,410217,415640
NaN,NaN,True,False,True,0.92,-0.08,-1.91,-0.439166666666666,2.5,2.06083333333333,1.03041666666667,gamble,lose,2.06083333333333,126.9525,2080.06418392574,1,0.800544289522804,2080.89781916211,2084.88262001332,2085.88304974919,NaN,NaN,NaN,NaN,NaN,418040,419040,423822,0,0,425044
NaN,NaN,True,True,False,0.92,-0.08,-1.99,3.11,2.1,-1.01,0.545000000000001,certain,certain,0.545000000000001,127.4975,2087.9004305359,3,2.48452902631834,2090.4180508292,2094.402892638,2103.9064666779,2095.40327117685,2096.40371019219,0.92,7.50262241309974,2099.40477253275,427444,430465,435247,437647,441249,446652
