lifeHappySlider_response,blockHappySlider_response,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,outcome1Box_started,choiceKey_keys,choiceKey_rt,outcome1Box_2_started,outcome1Box_3_started,fixCross_ITI_started,fixCross_ISI_started,happyText_started,happySlider_response,happySlider_rt,happySlider_started,trial_sample,choice_sample,outcome_sample,happyText_sample,happySlider_sample,fixCross_ITI_sample
0.79,0.9,True,True,False,0.9,-0.1,-0.1,1.5,12.9,11.4,5.7,gamble,win,12.9,12.9,2637.27378178822,1,2.80132248596055,2640.10821058022,2644.09302263075,2645.09342484822,NaN,NaN,NaN,NaN,NaN,9718,13119,17901,0,0,19122
NaN,NaN,True,False,True,0.9,-0.1,-0.2,-0.366666666666667,9.7,9.33333333333333,4.66666666666667,gamble,lose,9.33333333333333,22.2333333333333,2647.11080307505,1,1.83434207685059,2648.97818458168,2652.96312974475,2653.96345740638,NaN,NaN,NaN,NaN,NaN,21522,23763,28545,0,0,29766
NaN,NaN,True,False,True,0.9,-0.1,-0.3,-0.375,5.1,4.725,2.3625,gamble,lose,4.725,26.9583333333333,2655.98085451216,1,1.30080715479562,2657.3147446143,2661.29954290562,2670.803142864,2662.29992560417,2663.30030990267,0.91,7.5027817642258,2666.30149095651,32166,33767,38549,40950,44552,49974
NaN,NaN,True,True,False,0.91,-0.09,-0.39,1.65,2.3,0.65,1.475,gamble,win,2.3,29.2583333333333,2672.82056620831,1,1.75094130728394,2674.60459782253,2678.60616157495,2679.58981721025,NaN,NaN,NaN,NaN,NaN,52374,54515,59317,0,0,60519
NaN,NaN,True,True,True,0.91,-0.09,-0.48,1.74,0.5,-1.24,-0.37,gamble,win,0.5,29.7583333333333,2681.60733238939,1,1.96762357308762,2683.60800723161,2687.59283880104,2697.09644323919,2688.59322373947,2689.59361603751,0.93,7.50261793340906,2692.59471389602,62919,65319,70101,72502,76104,81527
NaN,NaN,True,False,False,0.93,-0.07,-0.55,-0.290833333333333,13.7,13.4091666666667,6.70458333333333,gamble,lose,13.4091666666667,43.1675,2699.11387330311,1,1.50080939469626,2700.64786419962,2704.63264617181,2705.63304358957,NaN,NaN,NaN,NaN,NaN,83927,85768,90549,0,0,91771
NaN,NaN,True,True,True,0.93,-0.07,-0.62,1.6,8.3,6.7,3.35,gamble,win,8.3,51.4675,2707.6504374955,1,0.983961538178846,2708.66747910119,2712.65234170886,2713.65271480798,NaN,NaN,NaN,NaN,NaN,94171,95392,100173,0,0,101395
NaN,NaN,True,True,True,0.93,-0.07,-0.69,1.67,9.3,7.63,3.815,gamble,win,9.3,60.7675,2715.67016855057,1,0.867225675377995,2716.57048613278,2720.55535002041,2730.05894741896,2721.55568408169,2722.55610837793,0.93,7.50275488573243,2725.55715695923,103795,104875,109657,112058,115659,121082
NaN,NaN,True,False,True,0.93,-0.07,-0.76,-0.308333333333333,0.7,0.391666666666667,0.545833333333333,gamble,lose,0.391666666666667,61.1591666666667,2732.07635220428,1,0.900662522908533,2732.99339940964,2736.99488188661,2737.99528218422,NaN,NaN,NaN,NaN,NaN,123482,124583,129385,0,0,130606
NaN,NaN,True,True,True,0.93,-0.07,-0.83,1.81,8.5,6.69,3.345,gamble,win,8.5,69.6591666666667,2740.01268312975,1,0.98399609621265,2741.02981785021,2745.01461710146,2754.5182017007,2746.01495436256,2747.01535146032,0.94,7.50267936996534,2750.01646051821,133006,134226,139008,141409,145011,150434
NaN,NaN,True,True,True,0.94,-0.0600000000000001,-0.89,1.73,2.5,0.77,1.635,gamble,win,2.5,72.1591666666667,2756.53560488613,1,0.967341988842236,2757.51933859705,2761.52080475495,2762.5211874535,NaN,NaN,NaN,NaN,NaN,152834,154014,158816,0,0,160038
NaN,NaN,True,True,True,0.94,-0.0600000000000001,-0.95,1.79,-1.3,-3.09,-2.195,certain,certain,-2.195,69.9641666666667,2764.53861111778,3,2.13422768324381,2766.70610189831,2770.70761669349,2780.19459902248,2771.69133888502,2772.69172862321,0.92,7.5027587255172,2775.69287607895,162438,165039,169840,172221,175823,181246
NaN,NaN,True,True,True,0.92,-0.08,-1.03,2.15,6.5,4.35,2.175,gamble,win,6.5,76.4641666666667,2782.21198524884,1,1.16737302712863,2783.41249178047,2787.39723631478,2788.3976663707,NaN,NaN,NaN,NaN,NaN,183646,185086,189868,0,0,191090
NaN,NaN,True,False,False,0.92,-0.08,-1.11,-0.3725,11.5,11.1275,5.56375,gamble,lose,11.1275,87.5916666666667,2790.41512491301,1,0.733824825787451,2791.18208484325,2795.16688505444,2796.16725207388,NaN,NaN,NaN,NaN,NaN,193490,194410,199192,0,0,200415
NaN,NaN,True,False,False,0.92,-0.08,-1.19,-0.379166666666667,11.9,11.5208333333333,5.76041666666667,gamble,lose,11.5208333333333,99.1125,2798.1847070964,1,1.03398305695737,2799.25175582169,2803.2532984553,2812.74023726673,2804.23700144794,2805.23737230717,0.95,7.50272992713144,2808.23847816524,202815,204094,208896,211276,214878,220301
NaN,NaN,True,True,False,0.95,-0.05,-1.24,1.94,-1.1,-3.04,-2.07,gamble,win,-1.1,98.0125,2814.75769004936,1,1.48411240970017,2816.27486236772,2820.27638132265,2821.26006351644,NaN,NaN,NaN,NaN,NaN,222701,224522,229324,0,0,230525
NaN,NaN,True,True,True,0.95,-0.05,-1.29,1.99,-0.9,-2.89,-1.895,gamble,win,-0.9,97.1125,2823.27752301871,1,1.18403737389599,2824.49466413882,2828.49617637414,2837.98310110634,2829.47986528755,2830.48027774444,0.93,7.5028825585905,2833.48138520244,232925,234386,239188,241569,245170,250593
NaN,NaN,True,True,True,0.93,-0.07,-1.36,2.34,11.1,8.76,4.38,gamble,win,11.1,108.2125,2840.00051933093,1,0.917425424180692,2840.95088627038,2844.95242954395,2845.93608581921,NaN,NaN,NaN,NaN,NaN,252993,254133,258935,0,0,260137
NaN,NaN,True,True,True,0.93,-0.07,-1.43,2.41,3.5,1.09,0.545,gamble,win,3.5,111.7125,2847.95364259603,1,0.867118801368633,2848.83718703754,2852.83872231157,2853.83907813163,NaN,NaN,NaN,NaN,NaN,262537,263598,268399,0,0,269620
NaN,NaN,True,True,True,0.93,-0.07,-1.5,2.48,10.1,7.62,3.81,gamble,win,10.1,121.8125,2855.85656131257,1,0.917247514124028,2856.8069983281,2860.79173294298,2870.29533130146,2861.79210924188,2862.79248842064,0.93,7.5027542457683,2865.79362915677,272020,273161,277943,280344,283945,289368
NaN,NaN,True,False,True,0.93,-0.07,-1.57,-0.375833333333333,1.9,1.52416666666667,1.71208333333333,gamble,lose,1.52416666666667,123.336666666667,2872.31274344638,1,1.43414176805527,2873.7799611222,2877.76482980954,2878.76519138928,NaN,NaN,NaN,NaN,NaN,291768,293529,298311,0,0,299532
NaN,NaN,True,True,False,0.93,-0.07,-1.64,2.62,11.7,9.08,4.54,gamble,win,11.7,135.036666666667,2880.78263233259,1,1.01716511877021,2881.83306214854,2885.81785116033,2895.32146775781,2886.81825561769,2887.81863607638,0.96,7.50286751941894,2890.81979153169,301932,303193,307975,310376,313976,319400
NaN,NaN,True,True,True,0.96,-0.04,-1.68,2.24,4.3,2.06,1.03,gamble,win,4.3,139.336666666667,2897.33888342255,1,0.933784188062418,2898.3060375819,2902.30745894232,2903.29115425536,NaN,NaN,NaN,NaN,NaN,321800,322961,327762,0,0,328964
NaN,NaN,True,True,False,0.96,-0.04,-1.72,2.28,-0.7,-2.98,-1.84,certain,certain,-1.84,137.496666666667,2905.30859519867,3,1.53414512786549,2906.87586295168,2910.87730767077,2920.36428136026,2911.86114665581,2912.86144167927,0.94,7.5027404865541,2915.86256033662,331364,333244,338046,340427,344029,349451
NaN,NaN,True,False,False,0.94,-0.0600000000000001,-1.78,-0.358333333333334,12.3,11.9416666666667,5.97083333333333,gamble,lose,11.9416666666667,149.438333333333,2922.381714624,1,0.817237754672533,2923.23203116626,2927.23363267657,2928.21728447208,NaN,NaN,NaN,NaN,NaN,351851,352872,357674,0,0,358876
NaN,NaN,True,False,True,0.94,-0.0600000000000001,-1.84,-0.363333333333334,10.5,10.1366666666667,5.06833333333333,gamble,lose,10.1366666666667,159.575,2930.23468893743,1,0.983972737536533,2931.25171550395,2935.23657427184,2936.23695857034,NaN,NaN,NaN,NaN,NaN,361276,362496,367278,0,0,368499
NaN,NaN,True,False,False,0.94,-0.0600000000000001,-1.9,-0.368333333333334,1.1,0.731666666666667,0.915833333333333,gamble,lose,0.731666666666667,160.306666666667,2938.25438799427,1,0.883918820560211,2939.17142560019,2943.15624149048,2952.65987120723,2944.15662578898,2945.15702960634,0.91,7.50272288752603,2948.15807914757,370899,372004,376782,379183,382784,388187
NaN,0.95,False,False,False,0.95,0.95,0.95,3.40416666666667,2.575,-0.829166666666666,0.872916666666667,gamble,win,2.575,162.881666666667,2970.44995112275,1,2.36776276529417,2972.85084963244,2976.83565016359,2977.83603126227,NaN,NaN,NaN,NaN,NaN,409534,412415,417197,0,0,418419
