lifeHappySlider_response,blockHappySlider_response,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,outcome1Box_started,choiceKey_keys,choiceKey_rt,outcome1Box_2_started,outcome1Box_3_started,fixCross_ITI_started,fixCross_ISI_started,happyText_started,happySlider_response,happySlider_rt,happySlider_started,trial_sample,choice_sample,outcome_sample,happyText_sample,happySlider_sample,fixCross_ITI_sample
0.72,0.78,True,True,True,0.78,-0.22,-0.22,3.3,8.5,5.2,2.6,gamble,win,8.5,8.5,117.963606837904,1,2.9013424848672,120.898037709761,124.882928156061,125.883331013378,NaN,NaN,NaN,NaN,NaN,14440,17961,22743,0,0,23965
NaN,NaN,True,False,True,0.78,-0.22,-0.44,-0.806666666666667,4.7,3.89333333333333,1.94666666666667,gamble,lose,3.89333333333333,12.3933333333333,127.900703160558,1,1.73422992322594,129.668039069744,133.669573383871,134.653245658148,NaN,NaN,NaN,NaN,NaN,26365,28485,33287,0,0,34489
NaN,NaN,True,True,False,0.78,-0.22,-0.66,3.74,12.7,8.96,4.48,gamble,win,12.7,25.0933333333333,136.670691401232,1,2.0843805547338,138.78816610272,142.789735294878,152.276589310961,143.773439567303,144.773763389327,0.75,7.5027590454556,147.774885566439,36889,39430,44232,46613,50214,55637
NaN,NaN,True,True,True,0.75,-0.25,-0.91,4.41,4.1,-0.31,1.895,gamble,win,4.1,29.1933333333333,154.29407953145,1,2.55118577345274,156.87835945189,160.879920964362,161.863622997189,NaN,NaN,NaN,NaN,NaN,58037,61138,65940,0,0,67141
NaN,NaN,True,True,False,0.75,-0.25,-1.16,4.66,2.9,-1.76,0.57,gamble,win,2.9,32.0933333333333,163.881049221149,NaN,NaN,166.882139720256,170.86699336837,180.370579887414,171.867407105165,172.867732526967,0.76,7.50284480070695,175.868912300793,69541,73143,77925,80326,83928,89350
NaN,NaN,True,True,False,0.76,-0.24,-1.4,4.76,7.3,2.54,1.27,gamble,win,7.3,39.3933333333333,182.387994272402,1,1.88436711532995,184.305400497513,188.29023974645,189.290619245265,NaN,NaN,NaN,NaN,NaN,91750,94051,98833,0,0,100055
NaN,NaN,True,False,True,0.76,-0.24,-1.64,-0.976666666666667,-0.9,-1.87666666666667,-1.38833333333333,gamble,lose,-1.87666666666667,37.5166666666667,191.308037149953,NaN,NaN,194.309188125422,198.310704520438,199.294467669679,NaN,NaN,NaN,NaN,NaN,102455,106056,110858,0,0,112059
NaN,NaN,True,False,True,0.76,-0.24,-1.88,-0.996666666666667,11.5,10.5033333333333,5.25166666666667,gamble,lose,10.5033333333333,48.02,201.31184077682,1,1.85098306485452,203.195929507958,207.197405585321,216.684380874736,208.181159135187,209.181529994356,0.74,7.50277792452835,212.182631052565,114459,116720,121522,123903,127505,132927
NaN,NaN,True,True,True,0.74,-0.26,-2.14,5.78,12.3,6.52,3.26,gamble,win,12.3,60.32,218.701814138331,1,1.36747350147925,220.102289311821,224.087176558096,225.087528858334,NaN,NaN,NaN,NaN,NaN,135327,137008,141790,0,0,143012
NaN,NaN,True,True,True,0.74,-0.26,-2.4,6.04,-1.1,-7.14,-4.12,certain,certain,-4.12,56.2,227.104934923584,3,2.85132896550931,229.989351956174,233.990923388163,243.477808122756,234.974641740089,235.974963641958,0.74,7.50276320520788,238.976141816005,145412,148873,153674,156055,159657,165080
NaN,NaN,True,True,False,0.74,-0.26,-2.66,6.3,12.1,5.8,2.9,gamble,win,12.1,68.3,245.495243946323,1,1.93445071065798,247.462654731236,251.46416664659,252.447921476327,NaN,NaN,NaN,NaN,NaN,167480,169841,174643,0,0,175844
NaN,NaN,True,True,True,0.74,-0.26,-2.92,6.56,2.1,-4.46,-1.18,gamble,win,2.1,70.4,254.465303862933,NaN,NaN,257.466486196732,261.467999391956,270.954862687737,262.451656627236,263.452043165453,0.78,7.50283456128091,266.453158303164,178244,181846,186648,189029,192630,198053
NaN,NaN,True,True,True,0.78,-0.22,-3.14,6.22,10.5,4.28,2.14,gamble,win,10.5,80.9,272.97235994786,1,1.30069580115378,274.306146375835,278.290994904237,279.291367363418,NaN,NaN,NaN,NaN,NaN,200453,202054,206835,0,0,208117
NaN,NaN,True,True,True,0.78,-0.22,-3.36,6.44,5.7,-0.739999999999998,-0.369999999999999,gamble,win,5.7,86.6,281.358807746787,1,1.83434783644043,283.226245570229,287.227757805493,288.211464317981,NaN,NaN,NaN,NaN,NaN,210517,212758,217559,0,0,218761
NaN,NaN,True,True,False,0.78,-0.22,-3.58,6.66,6.1,-0.559999999999999,-0.279999999999999,gamble,win,6.1,92.7,290.22888318263,1,2.26779364352114,292.529753373703,296.53123425087,306.01815162343,297.514941403177,298.515293063596,0.78,7.50269792904146,301.516437319573,221161,223922,228724,231105,234706,240129
NaN,NaN,True,True,False,0.78,-0.22,-3.8,6.88,11.9,5.02,2.51,gamble,win,11.9,104.6,308.03563992423,1,1.41728031216189,309.486180133885,313.470971065573,314.471406881232,NaN,NaN,NaN,NaN,NaN,242529,244270,249052,0,0,250273
NaN,NaN,True,True,False,0.78,-0.22,-4.02,7.1,13.9,6.8,3.4,gamble,win,13.9,118.5,316.488780308282,1,0.900602046400309,317.422472341452,321.42403993383,330.910962746013,322.407739406684,323.408068028279,0.73,7.50296255410649,326.409229243174,252673,253794,258596,260976,264578,270001
NaN,NaN,True,True,True,0.73,-0.27,-4.29,8.07,2.7,-5.37,-1.335,certain,certain,-1.335,117.165,332.928387370193,3,2.50114697567187,335.462609933922,339.447422624333,340.447852040175,NaN,NaN,NaN,NaN,NaN,272401,275442,280224,0,0,281446
NaN,NaN,True,False,True,0.73,-0.27,-4.56,-1.325,-1.5,-2.825,-2.1625,gamble,lose,-2.825,114.34,342.465307702776,NaN,NaN,345.466390522197,349.4679379554,350.451639668085,NaN,NaN,NaN,NaN,NaN,283846,287447,292249,0,0,293450
NaN,NaN,True,True,True,0.73,-0.27,-4.83,8.61,1.5,-7.11,-2.805,certain,certain,-2.805,111.535,352.469111649785,3,2.0509606662672,354.553167742677,358.554788451875,368.041652387474,359.538434807677,360.538797987392,0.72,7.50291071692482,363.539924964076,295850,298352,303153,305534,309135,314559
