lifeHappySlider_response,blockHappySlider_response,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,outcome1Box_started,choiceKey_keys,choiceKey_rt,outcome1Box_2_started,outcome1Box_3_started,fixCross_ITI_started,fixCross_ISI_started,happyText_started,happySlider_response,happySlider_rt,happySlider_started,trial_sample,choice_sample,outcome_sample,happyText_sample,happySlider_sample,fixCross_ITI_sample
1,1,True,True,False,1,0,0,0.03,12.9,12.87,6.435,certain,certain,6.435,6.435,264.700786355967,3,2.16781076259576,266.901644227924,270.886518034993,271.886804098973,NaN,NaN,NaN,NaN,NaN,17297,19938,24720,0,0,25942
NaN,NaN,True,False,True,1,0,0,-0.03,9.7,9.67,4.835,gamble,lose,9.67,16.105,273.904234802852,1,2.93469453710713,276.872009727456,280.856872335153,281.857288311858,NaN,NaN,NaN,NaN,NaN,28342,31903,36685,0,0,37907
NaN,NaN,True,False,False,1,0,0,-0.03,13.9,13.87,6.935,gamble,lose,13.87,29.975,283.874676778101,NaN,NaN,286.875815594329,290.877314390396,300.364288719833,291.861036261969,292.861419920486,1,7.50278432407868,295.862517139041,40307,43908,48710,51091,54692,60115
NaN,NaN,True,True,False,1,0,0,0.03,11.3,11.27,5.635,gamble,win,11.3,41.275,302.381681345847,1,2.05102722247466,304.465787355908,308.450628844785,309.451019222925,NaN,NaN,NaN,NaN,NaN,62515,65016,69798,0,0,71020
NaN,NaN,True,True,False,1,0,0,0.03,8.3,8.27,4.135,certain,certain,4.135,45.41,311.468464006019,3,2.30112169718268,313.802692329231,317.787553976978,327.291151055542,318.78788803827,319.788287055926,1,7.50287167918577,322.789434191687,73420,76221,81003,83403,87005,92428
NaN,NaN,True,True,False,1,0,0,0.03,3.7,3.67,1.835,gamble,win,3.7,49.11,329.308532162202,1,1.7176110137807,331.059217483824,335.044102170279,336.044439111411,NaN,NaN,NaN,NaN,NaN,94828,96929,101711,0,0,102932
NaN,NaN,True,True,False,1,0,0,0.03,9.5,9.47,4.735,gamble,win,9.5,58.61,338.061859575864,1,1.71759341476718,339.812524738616,343.797372947116,344.797731647028,NaN,NaN,NaN,NaN,NaN,105332,107433,112215,0,0,113436
NaN,NaN,True,False,True,1,0,0,-0.03,5.7,5.67,2.835,gamble,lose,5.67,64.28,346.815262825283,1,1.91764205204527,348.765945587049,352.750792195638,362.254360795796,353.751176174137,354.751494876287,1,7.50273728671164,357.752643611959,115836,118177,122959,125360,128961,134384
NaN,NaN,True,True,True,1,0,0,0.03,-0.5,-0.53,-0.515,gamble,win,-0.5,63.78,364.271798539285,NaN,NaN,367.272903757392,371.27444767093,372.258153863386,NaN,NaN,NaN,NaN,NaN,136784,140386,145188,0,0,146389
NaN,NaN,True,True,True,1,0,0,0.03,-0.1,-0.13,-0.115,gamble,win,-0.1,63.68,374.275569848091,1,2.15106866015412,376.459721775584,380.461233690916,389.948185621608,381.444996520197,382.445339860969,1,7.50284000096144,385.446465557932,148789,151410,156212,158593,162194,167617
NaN,NaN,True,False,False,1,0,0,-0.03,2.5,2.47,1.235,gamble,lose,2.47,66.15,391.965615045559,1,2.10118281376344,394.099850728362,398.084623101109,399.084954922528,NaN,NaN,NaN,NaN,NaN,170017,172578,177360,0,0,178582
NaN,NaN,True,False,True,1,0,0,-0.03,11.1,11.07,5.535,gamble,lose,11.07,77.22,401.102420504452,1,1.95101042341776,403.086467797806,407.071336485158,416.574974201445,408.071711504159,409.072193077191,1,7.50280064316394,412.073196860976,180982,183363,188145,190545,194147,199570
NaN,NaN,True,True,False,1,0,0,0.03,6.1,6.07,3.035,gamble,win,6.1,83.32,418.592364587585,1,1.73422960314201,420.359673938263,424.344519266924,425.345011079382,NaN,NaN,NaN,NaN,NaN,201970,204091,208873,0,0,210094
NaN,NaN,True,True,True,1,0,0,0.03,11.7,11.67,5.835,gamble,win,11.7,95.02,427.362379066773,1,2.10102282272419,429.496471077622,433.481332085405,434.481713504047,NaN,NaN,NaN,NaN,NaN,212494,215055,219837,0,0,221058
NaN,NaN,True,True,True,1,0,0,0.03,-1.5,-1.53,-1.515,gamble,win,-1.5,93.52,436.499142608016,NaN,NaN,439.500305422898,443.501793019594,452.98870271265,444.485534410076,445.4858857504,1,7.50282272192635,448.487017207037,223458,227060,231862,234243,237844,243267
NaN,NaN,True,False,True,1,0,0,-0.03,2.7,2.67,1.335,gamble,lose,2.67,96.19,455.006200932748,1,1.85088835025454,456.890196229015,460.875039317802,461.875401537516,NaN,NaN,NaN,NaN,NaN,245667,247928,252710,0,0,253931
NaN,NaN,True,True,True,1,0,0,0.03,8.7,8.67,4.335,gamble,win,8.7,104.89,463.892882798566,1,1.50059788651924,465.42676682106,469.411604150169,478.915202508662,470.411957090404,471.412368907342,1,7.50275136592245,474.413465805916,256331,258172,262954,265355,268956,274379
NaN,NaN,True,True,False,1,0,0,0.03,-0.7,-0.73,-0.715,gamble,win,-0.7,104.19,480.932635772398,NaN,NaN,483.933772988716,487.93528682394,488.918969657701,NaN,NaN,NaN,NaN,NaN,276779,280381,285183,0,0,286384
NaN,NaN,True,True,False,1,0,0,0.03,4.7,4.67,2.335,gamble,win,4.7,108.89,490.936422120361,1,1.53417680609709,492.503679633941,496.488500963947,497.488879822733,NaN,NaN,NaN,NaN,NaN,288784,290665,295447,0,0,296668
NaN,NaN,True,True,False,1,0,0,0.03,13.1,13.07,6.535,gamble,win,13.1,121.99,499.506330365501,1,0.983974017457513,500.523412608894,504.524930283907,514.011833897304,505.508604478149,506.508982376989,1,7.50274144647847,509.510103594199,299068,300289,305090,307471,311073,316496
NaN,NaN,True,True,True,1,0,0,0.03,4.3,4.27,2.135,gamble,win,4.3,126.29,516.029261401363,1,1.11733646915673,517.179680497895,521.164479109171,522.164874287042,NaN,NaN,NaN,NaN,NaN,318896,320276,325058,0,0,326280
NaN,NaN,True,True,True,1,0,0,0.03,13.3,13.27,6.635,gamble,win,13.3,139.59,524.182385626405,1,1.45075331781118,525.666269568905,529.651109137889,539.154684137691,530.651476157338,531.651830057519,1,7.50277504459882,534.652969513711,328680,330460,335242,337643,341244,346668
NaN,NaN,True,True,True,1,0,0,0.03,10.1,10.07,5.035,gamble,win,10.1,149.69,541.172124441033,1,1.30071244010469,542.505923348293,546.507443903141,547.491142416027,NaN,NaN,NaN,NaN,NaN,349068,350668,355470,0,0,356672
NaN,NaN,True,False,True,1,0,0,-0.03,1.5,1.47,1.485,certain,certain,1.485,151.175,549.508626556915,3,2.35109297879171,551.892863919624,555.877664770775,565.381329045576,556.878038829826,557.878460566211,1,7.50279808330743,560.879560984587,359072,361933,366715,369115,372717,378140
NaN,NaN,True,True,True,1,0,0,0.03,0.7,0.67,0.685,gamble,win,0.7,151.875,567.39870823234,1,2.08441351284273,569.516205332504,573.50101162335,574.501392082046,NaN,NaN,NaN,NaN,NaN,380540,383081,387863,0,0,389084
NaN,NaN,True,True,True,1,0,0,0.03,12.3,12.27,6.135,gamble,win,12.3,164.175,576.518807426786,1,1.53418640556265,578.086118057392,582.070936187574,583.071316326288,NaN,NaN,NaN,NaN,NaN,391484,393365,398147,0,0,399368
NaN,NaN,True,True,False,1,0,0,0.03,7.5,7.47,3.735,gamble,win,7.5,171.675,585.088787027929,1,1.15062612493784,586.272524898606,590.257334709258,599.760987784684,591.257765085156,592.258197060968,1,7.50273472685512,595.259257161601,401768,403189,407971,410372,413973,419376
NaN,1,False,True,True,1,1,1,-15,8.3,-6.7,0.800000000000001,certain,certain,0.800000000000001,172.475,615.000060796596,3,2.16775764556951,617.200903629397,621.185735518811,622.186120777238,NaN,NaN,NaN,NaN,NaN,437662,440303,445085,0,0,446307
NaN,NaN,False,True,True,1,1,2,-16,7.9,-8.1,-0.0999999999999996,gamble,lose,-8.1,164.375,624.203582839364,1,2.95136880334758,627.188042269634,631.189539785773,640.676447558937,632.17320790036,633.173614277603,1,7.50280736278728,636.174736774741,448707,452288,457090,459471,463072,468495
