lifeHappySlider_response,blockHappySlider_response,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,outcome1Box_started,choiceKey_keys,choiceKey_rt,outcome1Box_2_started,outcome1Box_3_started,fixCross_ITI_started,fixCross_ISI_started,happyText_started,happySlider_response,happySlider_rt,happySlider_started,trial_sample,choice_sample,outcome_sample,happyText_sample,happySlider_sample,fixCross_ITI_sample
0.56,0.56,True,True,False,0.56,-0.44,-0.44,6.6,13.5,6.9,3.45,gamble,win,13.5,13.5,106.029741780118,1,2.43438940523447,108.497293903749,112.482183346421,113.482529888013,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
NaN,NaN,True,True,False,0.56,-0.44,-0.88,7.04,0.5,-6.54,-3.02,gamble,win,0.5,14,115.499991680443,NaN,NaN,118.501146499098,122.485905708689,123.486291608189,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
NaN,NaN,True,True,True,0.56,-0.44,-1.32,7.48,12.7,5.22,2.61,certain,certain,2.61,16.61,125.50382475683,3,1.2840159530715,126.821038946411,130.805840713741,140.309479240463,131.806237492665,132.806571234936,0.59,7.50290224583296,135.807701094918,0,0,0,0,0,0
NaN,NaN,True,True,False,0.59,-0.41,-1.73,7.47,1.1,-6.37,-2.635,certain,certain,-2.635,13.975,142.326909994541,3,2.3178781543138,144.677814874474,148.679337993566,149.663041259249,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
NaN,NaN,True,True,True,0.59,-0.41,-2.14,7.88,-0.7,-8.58,-4.64,gamble,win,-0.7,13.275,151.680479052953,NaN,NaN,154.681627471949,158.683083714594,168.170064886153,159.666818658594,160.667208077908,0.56,7.50280305110027,163.668371536105,0,0,0,0,0,0
NaN,NaN,True,True,True,0.56,-0.44,-2.58,8.74,4.7,-4.04,0.330000000000001,certain,certain,0.330000000000001,13.605,170.187539477904,3,1.76756402699903,171.988240304676,175.973079510017,176.97343053137,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
NaN,NaN,True,True,False,0.56,-0.44,-3.02,9.18,8.3,-0.879999999999999,-0.44,gamble,win,8.3,21.905,178.990867365126,1,1.55092721474648,180.574843064336,184.559646111598,185.560076168755,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
NaN,NaN,True,False,True,0.56,-0.44,-3.46,-1.82833333333333,-1.1,-2.92833333333333,-2.01416666666667,certain,certain,-2.01416666666667,19.8908333333333,187.577512362544,3,1.80098689157603,189.411543578806,193.413068937778,202.900031230341,194.3967827629,195.397168982385,0.56,7.50279857134046,198.398196447804,0,0,0,0,0,0
NaN,NaN,True,True,True,0.56,-0.44,-3.9,10.06,7.9,-2.16,-1.08,gamble,win,7.9,27.7908333333333,204.917460704488,1,1.43413725862956,206.384629808465,210.36954612971,211.369935869006,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
NaN,NaN,True,False,True,0.56,-0.44,-4.34,-1.90166666666667,8.7,6.79833333333333,3.39916666666667,gamble,lose,6.79833333333333,34.5891666666667,213.387364383205,1,1.46744364939332,214.88793619283,218.872784357694,228.3764232044,219.873166417401,220.873528958142,0.57,7.50279185169711,223.874668097631,0,0,0,0,0,0
NaN,NaN,True,True,False,0.57,-0.43,-4.77,10.79,7.7,-3.09,-1.545,gamble,win,7.7,42.2891666666667,230.393852678546,1,1.53407690983477,231.961019350652,235.945967990181,236.946349729902,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
NaN,NaN,True,True,False,0.57,-0.43,-5.2,11.22,-0.3,-11.52,-5.91,certain,certain,-5.91,36.3791666666667,238.963784323778,3,1.70077973457956,240.697781173865,244.699305252905,254.186266265537,245.683000519013,246.683401137732,0.56,7.50291056539027,249.68449003989,0,0,0,0,0,0
NaN,NaN,True,True,False,0.56,-0.44,-5.64,11.8,5.9,-5.9,1.77635683940025e-15,certain,certain,1.77635683940025e-15,36.3791666666667,256.203672700907,3,2.03434633552388,258.271109438667,262.256024159997,263.256299665361,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
NaN,NaN,True,True,False,0.56,-0.44,-6.08,12.24,5.7,-6.54,-0.419999999999999,gamble,win,5.7,42.0791666666667,265.273786736449,1,1.76760146500965,267.074473803952,271.059315889141,272.059752025973,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
NaN,NaN,True,True,False,0.56,-0.44,-6.52,12.68,10.7,-1.98,-0.989999999999998,gamble,win,10.7,52.7791666666667,274.127201563053,1,1.76764050293605,275.927891510404,279.929415589444,289.416372122314,280.913130054532,281.91350603456,0.56,7.50278065229213,284.914647733913,0,0,0,0,0,0
NaN,NaN,True,True,False,0.56,-0.44,-6.96,13.12,12.1,-1.02,-0.509999999999999,gamble,win,12.1,64.8791666666667,291.43380159646,1,1.5340692302434,293.00106778328,297.002603381708,297.986306007426,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
NaN,NaN,True,True,True,0.56,-0.44,-7.4,13.56,8.9,-4.65999999999999,-2.33,gamble,win,8.9,73.7791666666667,300.003748600875,1,1.83434991933245,301.871124285879,305.855904294363,315.359607137669,306.856322832131,307.856754489201,0.57,7.50278961181539,310.857825472311,0,0,0,0,0,0
NaN,NaN,True,True,False,0.57,-0.43,-7.83,13.85,3.5,-10.35,-3.425,certain,certain,-3.425,70.3541666666667,317.377033092003,3,2.00108122256643,319.411145199967,323.396004244254,324.396381824197,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
NaN,NaN,True,True,True,0.57,-0.43,-8.26,14.28,11.9,-2.38,-1.19,gamble,win,11.9,82.2541666666667,326.413813538225,1,1.40083534762562,327.847727768702,331.849232968745,332.832893676688,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
NaN,NaN,True,False,True,0.57,-0.43,-8.69,-2.22916666666667,2.1,-0.129166666666666,0.985416666666667,gamble,lose,-0.129166666666666,82.125,334.85038010781,1,1.35083448367186,336.2342262779,340.235714838827,349.722720009113,341.21942450417,342.219845281819,0.57,7.50283760926686,345.220979941545,0,0,0,0,0,0
NaN,NaN,True,True,True,0.57,-0.43,-9.12,15.14,10.1,-5.04,-2.52,gamble,win,10.1,92.225,351.740142443634,1,1.7676363431583,353.540780553738,357.542311992387,358.52600245875,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
NaN,NaN,True,False,True,0.57,-0.43,-9.55,-2.30083333333333,4.9,2.59916666666667,1.29958333333333,gamble,lose,2.59916666666667,94.8241666666667,360.543452411808,1,1.10078504629746,361.677268343507,365.662068190937,375.165696478203,366.662472009488,367.662828470551,0.58,7.50275345373666,370.664022967101,0,0,0,0,0,0
NaN,NaN,True,True,False,0.58,-0.42,-9.97,15.85,2.5,-13.35,-5.425,certain,certain,-5.425,89.3991666666667,377.183147711194,3,1.05073938472378,378.266908381827,382.251702469564,383.252097648574,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
NaN,NaN,True,True,True,0.58,-0.42,-10.39,16.27,13.3,-2.97,-1.485,gamble,win,13.3,102.699166666667,385.269519443127,1,1.3839303256209,386.686767038935,390.688315116702,400.175235171508,391.67198702405,392.672426680696,0.57,7.50279889132435,395.673567100115,0,0,0,0,0,0
