lifeHappySlider_response,blockHappySlider_response,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,outcome1Box_started,choiceKey_keys,choiceKey_rt,outcome1Box_2_started,outcome1Box_3_started,fixCross_ITI_started,fixCross_ISI_started,happyText_started,happySlider_response,happySlider_rt,happySlider_started,trial_sample,choice_sample,outcome_sample,happyText_sample,happySlider_sample,fixCross_ITI_sample
0.66,0.67,True,True,False,0.67,-0.33,-0.33,4.95,13.9,8.95,4.475,gamble,win,13.9,13.9,90.1517463822383,1,1.4174566224101,91.6023029110511,95.5871747982455,96.5875184589531,NaN,NaN,NaN,NaN,NaN,14033,15774,20556,0,0,21778
NaN,NaN,True,True,True,0.67,-0.33,-0.66,5.28,11.1,5.82,2.91,gamble,win,11.1,25,98.6049274040852,1,1.03398241696414,99.6720276464475,103.656785620027,104.657247674128,NaN,NaN,NaN,NaN,NaN,24178,25458,30240,0,0,31461
NaN,NaN,True,True,True,0.67,-0.33,-0.99,5.61,9.3,3.69,1.845,gamble,win,9.3,34.3,106.674672938301,1,1.28409961040597,107.991837577079,111.976670746459,121.480246706167,112.97706176457,113.977440943301,0.67,7.50270176870981,116.978564400401,33861,35442,40224,42625,46226,51649
NaN,NaN,True,True,False,0.67,-0.33,-1.32,5.94,-0.5,-6.44,-3.47,certain,certain,-3.47,30.83,123.497676130151,3,1.36746870173374,124.898243778385,128.883084947243,129.88343500765,NaN,NaN,NaN,NaN,NaN,54049,55730,60512,0,0,61733
NaN,NaN,True,True,False,0.67,-0.33,-1.65,6.27,8.5,2.23,1.115,gamble,win,8.5,39.33,131.900828913611,1,1.13402865437092,133.067927076074,137.052837041148,146.556429319957,138.053221339593,139.053603718174,0.81,7.5027907237527,142.054728775227,64133,65534,70316,72716,76318,81741
NaN,NaN,True,True,True,0.81,-0.19,-1.84,4.5,7.7,3.2,1.6,gamble,win,7.7,47.03,148.573871223198,1,0.950618765375111,149.557545737422,153.542374107055,154.542798083334,NaN,NaN,NaN,NaN,NaN,84141,85322,90103,0,0,91325
NaN,NaN,True,True,False,0.81,-0.19,-2.03,4.69,-1.1,-5.79,-3.445,gamble,win,-1.1,45.93,156.560153911414,1,1.40083867305657,157.994030094298,161.995578167611,162.97929011978,NaN,NaN,NaN,NaN,NaN,93725,95445,100247,0,0,101449
NaN,NaN,True,True,True,0.81,-0.19,-2.22,4.88,0.3,-4.58,-2.14,gamble,win,0.3,46.23,164.996722103562,1,1.26722951512784,166.297214396007,170.298692713201,179.785695521045,171.282466741861,172.282810402627,0.84,7.50270976824686,175.283892902022,103849,105409,110211,112592,116194,121617
NaN,NaN,True,True,False,0.84,-0.16,-2.38,4.62,8.9,4.28,2.14,gamble,win,8.9,55.13,181.803117265459,1,0.983924100291915,182.820173910295,186.804942763236,187.805393937975,NaN,NaN,NaN,NaN,NaN,124017,125237,130019,0,0,131240
NaN,NaN,True,True,True,0.84,-0.16,-2.54,4.78,1.5,-3.28,-0.89,certain,certain,-0.89,54.24,189.822741446493,3,1.38414968759753,191.23998592078,195.241508395527,204.728429927956,196.225206588453,197.225596646604,0.75,7.50270528852707,200.226672106364,133640,135341,140143,142524,146125,151548
NaN,NaN,True,True,True,0.75,-0.25,-2.79,6.29,7.5,1.21,0.605,gamble,win,7.5,61.74,206.745854232169,1,1.00068220176036,207.779588983045,211.764425672183,212.764844208723,NaN,NaN,NaN,NaN,NaN,153948,155189,159971,0,0,161192
NaN,NaN,True,False,True,0.75,-0.25,-3.04,-1.12833333333333,-0.9,-2.02833333333333,-1.46416666666667,gamble,lose,-2.02833333333333,59.7116666666667,214.782194597123,1,1.25077507656533,216.06605966069,220.06756901613,229.554513587267,221.051276168553,222.051657267206,0.73,7.50272192753619,225.05281080259,163592,165133,169935,172316,175917,181340
NaN,NaN,True,True,False,0.73,-0.27,-3.31,7.09,13.3,6.21,3.105,gamble,win,13.3,73.0116666666667,231.571923492302,1,0.83386562357191,232.438875262975,236.440431335883,237.424139768176,NaN,NaN,NaN,NaN,NaN,183740,184780,189582,0,0,190784
NaN,NaN,True,True,True,0.73,-0.27,-3.58,7.36,13.5,6.14,3.07,gamble,win,13.5,86.5116666666667,239.441604710126,1,0.900544449512381,240.375256425643,244.376772820717,245.360471653577,NaN,NaN,NaN,NaN,NaN,193184,194304,199106,0,0,200308
NaN,NaN,True,True,False,0.73,-0.27,-3.85,7.63,8.1,0.469999999999999,0.234999999999999,gamble,win,8.1,94.6116666666667,247.377860759792,1,0.950661002949346,248.361564072431,252.346449078876,261.850049037253,253.346832417417,254.347207436396,0.7,7.50272960710572,257.348307214794,202708,203888,208670,211071,214672,220095
NaN,NaN,True,True,False,0.7,-0.3,-4.15,8.35,11.5,3.15,1.575,gamble,win,11.5,106.111666666667,263.867487740703,1,0.833895381831098,264.734511507384,268.736003263853,269.719693457184,NaN,NaN,NaN,NaN,NaN,222495,223536,228338,0,0,229539
NaN,NaN,True,True,True,0.7,-0.3,-4.45,8.65,12.7,4.05,2.025,gamble,win,12.7,118.811666666667,271.737125120999,1,0.850569008092862,272.620751157927,276.622310430626,286.10922940314,277.606011183409,278.60636956332,0.71,7.50276160531212,281.607489500602,231939,232999,237801,240182,243784,249207
NaN,NaN,True,True,False,0.71,-0.29,-4.74,8.8,4.1,-4.7,-0.300000000000001,gamble,win,4.1,122.911666666667,288.126664266805,1,1.26738822628977,289.427160399035,293.41195389058,294.412396105821,NaN,NaN,NaN,NaN,NaN,251607,253167,257949,0,0,259171
NaN,NaN,True,True,False,0.71,-0.29,-5.03,9.09,3.3,-5.79,-1.245,certain,certain,-1.245,121.666666666667,296.429808570712,3,1.60083387326449,298.063714192016,302.065226747305,303.048943179194,NaN,NaN,NaN,NaN,NaN,261571,263531,268333,0,0,269535
NaN,NaN,True,True,False,0.71,-0.29,-5.32,9.38,10.3,0.92,0.46,gamble,win,10.3,131.966666666667,305.066414200817,1,1.15066484280396,306.250170310494,310.251703664602,319.738626476901,311.235370499257,312.235830313526,0.75,7.50275648559909,315.236869295302,271935,273355,278157,280538,284139,289562
NaN,NaN,True,True,True,0.75,-0.25,-5.57,9.07,9.5,0.43,0.215,gamble,win,9.5,141.466666666667,321.756017503038,1,1.06736038782401,322.856474597414,326.841318326187,327.841736542759,NaN,NaN,NaN,NaN,NaN,291962,293283,298065,0,0,299286
NaN,NaN,True,True,True,0.75,-0.25,-5.82,9.32,4.9,-4.42,0.24,certain,certain,0.24,141.706666666667,329.859174926241,3,1.48410473013064,331.376362283714,335.361209852272,344.864762133337,336.361623909092,337.361967889825,0.73,7.50273184699472,340.363087507081,301686,303507,308289,310690,314291,319714
NaN,NaN,True,False,False,0.73,-0.27,-6.09,-1.4525,12.9,11.4475,5.72375,gamble,lose,11.4475,153.154166666667,346.882250113995,1,1.06713768024929,347.982610893785,351.967449182877,352.967826441745,NaN,NaN,NaN,NaN,NaN,322114,323435,328217,0,0,329438
NaN,NaN,True,True,False,0.73,-0.27,-6.36,10.14,10.7,0.559999999999999,0.279999999999999,gamble,win,10.7,163.854166666667,354.985329461575,1,0.983895941812079,356.002303870977,360.003836265183,369.490794915473,360.987530298298,361.987953314616,0.72,7.50269888882758,364.98907293193,331838,333059,337860,340241,343843,349266
NaN,NaN,True,True,True,0.72,-0.28,-6.64,10.56,0.9,-9.66,-4.38,certain,certain,-4.38,159.474166666667,371.508281616261,3,1.70079947524937,373.24221427599,377.243768748944,378.227390466142,NaN,NaN,NaN,NaN,NaN,351666,353747,358549,0,0,359750
NaN,NaN,True,True,False,0.72,-0.28,-6.92,10.84,6.1,-4.74,0.68,certain,certain,0.68,160.154166666667,380.244864687615,3,1.53418288577814,381.812121241237,385.813565320335,386.797344788676,NaN,NaN,NaN,NaN,NaN,362150,364031,368833,0,0,370034
NaN,NaN,True,True,False,0.72,-0.28,-7.2,11.12,9.1,-2.02,-1.01,gamble,win,9.1,169.254166666667,388.814778372413,1,1.06731271051103,389.915187469509,393.900028958393,403.40363979619,394.900396297802,395.90079307562,0.83,7.50266401079716,398.901938931434,372434,373755,378536,380937,384539,389942
