lifeHappySlider_response,blockHappySlider_response,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,outcome1Box_started,choiceKey_keys,choiceKey_rt,outcome1Box_2_started,outcome1Box_3_started,fixCross_ITI_started,fixCross_ISI_started,happyText_started,happySlider_response,happySlider_rt,happySlider_started,trial_sample,choice_sample,outcome_sample,happyText_sample,happySlider_sample,fixCross_ITI_sample
0.61,0.56,True,True,True,0.56,-0.44,-0.44,6.6,-1.3,-7.9,-4.6,gamble,win,-1.3,-1.3,148.345399892351,1,2.2177314740984,150.596199369887,154.597757367126,155.581401755931,NaN,NaN,NaN,NaN,NaN,12838,15539,20341,0,0,21542
NaN,NaN,True,True,False,0.56,-0.44,-0.88,7.04,3.7,-3.34,0.180000000000001,certain,certain,0.180000000000001,-1.12,157.598896506606,3,1.78404859133298,159.416206371112,163.417782927369,164.401497712432,NaN,NaN,NaN,NaN,NaN,23942,26123,30925,0,0,32126
NaN,NaN,True,False,True,0.56,-0.44,-1.32,-1.65,12.9,11.25,5.625,gamble,lose,11.25,10.13,166.418880789046,1,1.90104717637587,168.353031806939,172.354530927318,181.841486820209,173.338235152944,174.33859705372,0.57,7.50272017550014,177.339754752218,34526,36847,41649,44030,47632,53055
NaN,NaN,True,True,False,0.57,-0.43,-1.75,7.77,11.3,3.53,1.765,gamble,win,11.3,21.43,183.858887495895,1,1.11740528343944,185.009362382669,189.010878462126,189.994529250602,NaN,NaN,NaN,NaN,NaN,55455,56835,61637,0,0,62838
NaN,NaN,True,False,True,0.57,-0.43,-2.18,-1.68666666666667,7.3,5.61333333333333,2.80666666666667,gamble,lose,5.61333333333333,27.0433333333333,192.012024321259,1,0.917310312477639,192.962424076031,196.963915516797,206.450897328323,197.947653340656,198.948008201798,0.63,7.5028078508476,201.949167500221,65238,66379,71181,73562,77163,82586
NaN,NaN,True,True,False,0.63,-0.37,-2.55,7.73,4.9,-2.83,1.035,certain,certain,1.035,28.0783333333333,208.468282644826,3,1.36729216943786,209.868838647279,213.870343527349,214.854075591502,NaN,NaN,NaN,NaN,NaN,84986,86667,91469,0,0,92670
NaN,NaN,True,True,True,0.63,-0.37,-2.92,8.1,6.1,-2,-1,gamble,win,6.1,34.1783333333333,216.871535144048,1,2.06767544506874,218.972312510756,222.973840429593,223.957576333545,NaN,NaN,NaN,NaN,NaN,95070,97591,102393,0,0,103594
NaN,NaN,True,False,True,0.63,-0.37,-3.29,-1.56916666666667,3.1,1.53083333333333,0.765416666666667,gamble,lose,1.53083333333333,35.7091666666667,225.974980209052,1,1.00072380155325,227.008740335703,230.993534743422,240.497223827464,231.993978879837,232.994270064373,0.71,7.50282864973997,235.995461681072,105994,107235,112017,114418,118019,123442
NaN,NaN,True,True,False,0.71,-0.29,-3.58,7.64,1.5,-6.14,-2.32,certain,certain,-2.32,33.3891666666667,242.514596984605,3,1.31738090072758,243.865142843613,247.866718759891,248.850385547514,NaN,NaN,NaN,NaN,NaN,125842,127463,132265,0,0,133466
NaN,NaN,True,True,True,0.71,-0.29,-3.87,7.93,8.3,0.369999999999999,0.185,gamble,win,8.3,41.6891666666667,250.867800622422,1,1.06737690094451,251.968259286063,255.953115450495,265.456727098644,256.95347159158,257.95385685112,0.69,7.50266513842507,260.954964312288,135866,137187,141969,144369,147971,153394
NaN,NaN,True,True,False,0.69,-0.31,-4.18,8.52,10.5,1.98,0.989999999999999,gamble,win,10.5,52.1891666666667,267.474181211495,1,1.20072245762276,268.707981272033,272.709485192143,273.693136300601,NaN,NaN,NaN,NaN,NaN,155794,157275,162076,0,0,163278
NaN,NaN,True,True,False,0.69,-0.31,-4.49,8.83,13.1,4.27,2.135,gamble,win,13.1,65.2891666666667,275.710625931548,1,0.900641437925515,276.644349452152,280.64587353119,290.132797105805,281.629526239558,282.629965256245,0.73,7.50281361053931,285.631036239356,165678,166798,171600,173981,177583,183006
NaN,NaN,True,False,True,0.73,-0.27,-4.76,-1.34166666666667,9.3,7.95833333333333,3.97916666666667,gamble,lose,7.95833333333333,73.2475,292.150261778093,1,1.00044125656132,293.183905430938,297.185520065163,298.169197732204,NaN,NaN,NaN,NaN,NaN,185406,186646,191448,0,0,192649
NaN,NaN,True,True,False,0.73,-0.27,-5.03,8.81,5.3,-3.51,0.895,gamble,win,5.3,78.5475,300.186636805855,1,2.5178921695624,302.737610738113,306.73916841537,307.72284736234,NaN,NaN,NaN,NaN,NaN,195049,198111,202912,0,0,204114
NaN,NaN,True,False,True,0.73,-0.27,-5.3,-1.38666666666667,0.3,-1.08666666666667,-0.393333333333333,gamble,lose,-1.08666666666667,77.4608333333333,309.740265317101,1,1.60088968074706,311.374237080527,315.375769159131,324.862720572273,316.359449066062,317.359847764877,0.6,7.50273521470081,320.361017302755,206514,208475,213277,215657,219259,224682
