lifeHappySlider_response,blockHappySlider_response,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,outcome1Box_started,choiceKey_keys,choiceKey_rt,outcome1Box_2_started,outcome1Box_3_started,fixCross_ITI_started,fixCross_ISI_started,happyText_started,happySlider_response,happySlider_rt,happySlider_started,trial_sample,choice_sample,outcome_sample,happyText_sample,happySlider_sample,fixCross_ITI_sample
0.86,0.88,True,False,False,0.88,-0.12,-0.12,-0.43,9.5,9.07,4.535,gamble,lose,9.07,9.07,169.095342730689,1,2.43452892929781,171.563064135451,175.547854877361,176.548259019772,NaN,NaN,NaN,NaN,NaN,14187,17148,21930,0,0,23151
NaN,NaN,True,True,True,0.88,-0.12,-0.24,1.92,13.9,11.98,5.99,gamble,win,13.9,22.97,178.565694740966,1,2.21780172126455,180.816648939443,184.801491519094,185.801843503774,NaN,NaN,NaN,NaN,NaN,25551,28253,33034,0,0,34256
NaN,NaN,True,False,False,0.88,-0.12,-0.36,-0.45,2.1,1.65,1.875,gamble,lose,1.65,24.62,187.819367541124,1,2.5678975250994,190.420348106454,194.421917318163,203.908965561823,195.405579469181,196.406025529774,0.87,7.50284403622936,199.407130121697,36656,39777,44579,46960,50561,55984
NaN,NaN,True,False,False,0.87,-0.13,-0.49,-0.495833333333333,5.7,5.20416666666667,2.60208333333333,gamble,lose,5.20416666666667,29.8241666666667,205.926419522228,1,1.46727054438088,207.426980777796,211.411867835515,212.412262378341,NaN,NaN,NaN,NaN,NaN,58384,60185,64967,0,0,66188
NaN,NaN,True,True,True,0.87,-0.13,-0.62,2.44,4.5,2.06,1.03,gamble,win,4.5,34.3241666666667,214.429795055323,1,1.30056867925305,215.763598768186,219.748492225619,229.252237022643,220.748879088787,221.749276831477,0.88,7.5028945940212,224.750436780996,68588,70189,74971,77372,80973,86396
NaN,NaN,True,False,True,0.88,-0.12,-0.74,-0.481666666666667,5.9,5.41833333333333,2.70916666666667,certain,certain,2.70916666666667,37.0333333333333,231.269659304431,3,1.06735386875516,232.370097813342,236.354957992233,237.355378773915,NaN,NaN,NaN,NaN,NaN,88796,90117,94899,0,0,96120
NaN,NaN,True,True,False,0.88,-0.12,-0.86,2.54,6.3,3.76,1.88,gamble,win,6.3,43.3333333333333,239.372833374291,1,1.28406923730654,240.689984051896,244.674872389558,245.675294771172,NaN,NaN,NaN,NaN,NaN,98520,100101,104882,0,0,106104
NaN,NaN,True,True,True,0.88,-0.12,-0.98,2.66,-0.9,-3.56,-2.23,gamble,win,-0.9,42.4333333333333,247.692757371202,NaN,NaN,250.693862283115,254.695497411958,264.182537015993,255.679212360679,256.679572345012,0.79,7.50283795649739,259.68076589307,108504,112105,116907,119288,122889,128312
NaN,NaN,True,True,True,0.79,-0.21,-1.19,4.13,9.1,4.97,2.485,gamble,win,9.1,51.5333333333333,266.199998976044,1,1.11712514271494,267.350443948679,271.335340925965,272.335697710441,NaN,NaN,NaN,NaN,NaN,130712,132093,136875,0,0,138096
NaN,NaN,True,True,True,0.79,-0.21,-1.4,4.34,9.3,4.96,2.48,certain,certain,2.48,54.0133333333333,274.353142711232,3,1.73413157059258,276.120539074138,280.105365334501,289.625804444993,281.105772036804,282.106219377332,0.89,7.51950603109435,285.107379966823,140496,142617,147399,149800,153401,158845
NaN,NaN,True,True,True,0.89,-0.11,-1.51,3.05,-0.5,-3.55,-2.025,gamble,win,-0.5,53.5133333333333,291.643337121968,1,2.00097467758314,293.677412758996,297.678975570983,298.662699799308,NaN,NaN,NaN,NaN,NaN,161245,163685,168487,0,0,169689
NaN,NaN,True,True,True,0.89,-0.11,-1.62,3.16,2.5,-0.659999999999999,0.92,gamble,win,2.5,56.0133333333333,300.680096482203,1,1.63403992658277,302.347471278052,306.349032810096,315.836067934324,307.332780717385,308.333146781457,0.89,7.50280851777643,311.334305131044,172089,174090,178892,181272,184874,190297
NaN,NaN,True,True,True,0.89,-0.11,-1.73,3.27,7.3,4.03,2.015,gamble,win,7.3,63.3133333333333,317.853538214018,1,1.15070736121561,319.037303976533,323.022280950332,324.022586217048,NaN,NaN,NaN,NaN,NaN,192697,194117,198899,0,0,200121
NaN,NaN,True,True,False,0.89,-0.11,-1.84,3.38,8.7,5.32,2.66,gamble,win,8.7,72.0133333333333,326.040079535742,1,2.61797054592171,328.691108482963,332.675996180646,333.676328966169,NaN,NaN,NaN,NaN,NaN,202521,205702,210484,0,0,211705
NaN,NaN,True,True,True,0.89,-0.11,-1.95,3.49,5.5,2.01,1.005,certain,certain,1.005,73.0183333333333,335.693851723576,3,1.60091432821355,337.327884610466,341.312675672358,350.816434868757,342.313104773682,343.313438519159,0.83,7.50283187675814,346.31465606617,214105,216066,220848,223249,226850,232273
NaN,NaN,True,True,False,0.83,-0.17,-2.12,4.5,1.1,-3.4,-1.15,gamble,win,1.1,74.1183333333333,352.833887549219,1,2.05106657758006,354.918040046898,358.919643177134,359.903323247374,NaN,NaN,NaN,NaN,NaN,234673,237174,241976,0,0,243178
NaN,NaN,True,True,True,0.83,-0.17,-2.29,4.67,10.1,5.43,2.715,gamble,win,10.1,84.2183333333333,361.920774007915,1,1.31742586562905,363.271242275536,367.256130933187,376.75991476851,368.256588833254,369.25695585728,0.85,7.50241077507962,372.258204762933,245578,247198,251980,254381,257983,263406
NaN,NaN,True,True,False,0.85,-0.15,-2.44,4.54,12.1,7.56,3.78,gamble,win,12.1,96.3183333333333,378.777374488665,1,0.98396101801336,379.794439345998,383.79600535785,384.779696627607,NaN,NaN,NaN,NaN,NaN,265806,267026,271828,0,0,273029
NaN,NaN,True,False,False,0.85,-0.15,-2.59,-0.740833333333333,1.7,0.959166666666667,1.32958333333333,gamble,lose,0.959166666666667,97.2775,386.797180026726,1,1.80092866358609,388.631230128864,392.632792300879,393.616510769454,NaN,NaN,NaN,NaN,NaN,275429,277630,282432,0,0,283633
