lifeHappySlider_response,blockHappySlider_response,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,outcome1Box_started,choiceKey_keys,choiceKey_rt,outcome1Box_2_started,outcome1Box_3_started,fixCross_ITI_started,fixCross_ISI_started,happyText_started,happySlider_response,happySlider_rt,happySlider_started,trial_sample,choice_sample,outcome_sample,happyText_sample,happySlider_sample,fixCross_ITI_sample
0.24,0.43,True,False,False,0.43,-0.57,-0.57,-2.0425,-0.9,-2.9425,-1.92125,gamble,lose,-2.9425,-2.9425,93.7857639291087,1,2.86797928800843,96.6868373509587,100.671760295359,101.672165396432,NaN,NaN,NaN,NaN,NaN,10977,14457,19240,0,0,20461
NaN,NaN,True,True,True,0.43,-0.57,-1.14,9.12,2.3,-6.82,-2.26,gamble,win,2.3,-0.6425,103.689602661763,1,2.08439701697171,105.807089012802,109.808646380041,110.792358181026,NaN,NaN,NaN,NaN,NaN,22861,25402,30204,0,0,31405
NaN,NaN,True,True,True,0.43,-0.57,-1.71,9.69,4.7,-4.99,-0.145,gamble,win,4.7,4.0575,112.809809525699,1,2.8013398414023,115.644252460525,119.645806627914,129.132811715037,120.629504989527,121.629908170689,0.46,7.50283986732211,124.63105691702,33805,37207,42009,44390,47991,53414
NaN,NaN,True,True,True,0.46,-0.54,-2.25,9.81,2.9,-6.91,-2.005,gamble,win,2.9,6.9575,131.150271059336,1,2.3344787731512,133.517851645971,137.502761470983,138.50311665439,NaN,NaN,NaN,NaN,NaN,55814,58655,63437,0,0,64658
NaN,NaN,True,True,False,0.46,-0.54,-2.79,10.35,11.1,0.749999999999998,0.374999999999999,gamble,win,11.1,18.0575,140.520520001306,1,1.90104014340432,142.454648838806,146.439477387616,155.943225052526,147.439920886896,148.440314788493,0.52,7.50288402525985,151.441460974944,67058,69379,74161,76562,80163,85587
NaN,NaN,True,True,True,0.52,-0.48,-3.27,9.99,5.5,-4.49,0.505,gamble,win,5.5,23.5575,157.960696556256,1,1.98434569136953,159.978120382215,163.979670069813,164.963395310171,NaN,NaN,NaN,NaN,NaN,87987,90407,95209,0,0,96411
NaN,NaN,True,True,True,0.52,-0.48,-3.75,10.47,7.9,-2.57,-1.285,gamble,win,7.9,31.4575,166.980843454994,1,2.06771491635845,169.081658584912,173.066539611269,174.066924553284,NaN,NaN,NaN,NaN,NaN,98811,101332,106114,0,0,107335
NaN,NaN,True,True,False,0.52,-0.48,-4.23,10.95,13.5,2.55,1.275,gamble,win,13.5,44.9575,176.084374938002,1,1.56753956455213,177.685001276741,181.669869503698,191.173531412613,182.670268205069,183.670607389222,0.55,7.50289202488602,186.671799013549,109735,111656,116438,118839,122440,127863
NaN,NaN,True,False,False,0.55,-0.45,-4.68,-1.965,12.1,10.135,5.0675,gamble,lose,10.135,55.0925,193.191016035731,1,1.41746465605138,194.641575465594,198.643132192863,199.626795996091,NaN,NaN,NaN,NaN,NaN,130263,132004,136806,0,0,138007
NaN,NaN,True,False,True,0.55,-0.45,-5.13,-2.0025,7.5,5.4975,2.74875,gamble,lose,5.4975,60.59,201.644300778267,1,1.43414643667893,203.111534629103,207.096406695879,216.600098363404,208.09682683625,209.097190019282,0.59,7.50282130818778,212.098287568006,140407,142168,146949,149351,152952,158375
NaN,NaN,True,True,True,0.59,-0.41,-5.54,11.28,11.7,0.419999999999998,0.209999999999999,gamble,win,11.7,72.29,218.617537548645,1,1.48400714718628,220.134805541886,224.119676328723,225.120075030094,NaN,NaN,NaN,NaN,NaN,160775,162596,167378,0,0,168599
NaN,NaN,True,True,False,0.59,-0.41,-5.95,11.69,11.3,-0.390000000000001,-0.195,gamble,win,11.3,83.59,227.137517415187,1,1.850802170522,229.021581071733,233.023138118988,242.510153765616,234.006856959642,235.007243181599,0.59,7.50276467083313,238.008390967974,170999,173260,178062,180443,184044,189467
NaN,NaN,True,True,False,0.59,-0.41,-6.36,12.1,6.3,-5.8,0.249999999999999,gamble,win,6.3,89.89,244.527608950109,1,1.23406618442823,245.794762548694,249.796316396098,250.78001603765,NaN,NaN,NaN,NaN,NaN,191867,193388,198190,0,0,199391
NaN,NaN,True,True,True,0.59,-0.41,-6.77,12.51,1.3,-11.21,-4.955,gamble,win,1.3,91.19,252.797479861742,1,2.75131177871299,255.581893453938,259.566768720566,260.567150782716,NaN,NaN,NaN,NaN,NaN,201791,205132,209914,0,0,211135
NaN,NaN,True,True,True,0.59,-0.41,-7.18,12.92,9.9,-3.02,-1.51,gamble,win,9.9,101.09,262.584614286821,1,1.41746049624453,264.035173396698,268.036728204059,277.523734251135,269.020433925327,270.020829426849,0.64,7.50283218767981,273.021979773104,213535,215276,220078,222459,226061,231484
NaN,NaN,True,True,False,0.64,-0.36,-7.54,12.58,10.9,-1.68,-0.840000000000001,gamble,win,10.9,111.99,279.541189115644,1,1.50085244017464,281.075126410095,285.076666178156,286.060385338797,NaN,NaN,NaN,NaN,NaN,233884,235724,240526,0,0,241728
NaN,NaN,True,True,False,0.64,-0.36,-7.9,12.94,0.5,-12.44,-5.97,certain,certain,-5.97,106.02,288.077834763561,3,1.91765056736403,290.028586184453,294.030139711873,303.517107360743,295.013855032692,296.014198376652,0.6,7.5028584264528,299.015394800756,244128,246469,251270,253652,257253,262676
NaN,NaN,True,True,False,0.6,-0.4,-8.3,13.9,7.7,-6.2,0.749999999999999,gamble,win,7.7,113.72,305.534612142921,1,1.48416809966693,307.051859657116,311.053418944266,312.037140664788,NaN,NaN,NaN,NaN,NaN,265076,266897,271698,0,0,272900
NaN,NaN,True,True,True,0.6,-0.4,-8.7,14.3,13.1,-1.2,-0.600000000000002,gamble,win,13.1,126.82,314.054580170014,1,1.28408752743053,315.371760871332,319.373314078766,320.357000280947,NaN,NaN,NaN,NaN,NaN,275300,276881,281683,0,0,282883
NaN,NaN,True,False,True,0.6,-0.4,-9.1,-2.15833333333333,8.7,6.54166666666667,3.27083333333333,gamble,lose,6.54166666666667,133.361666666667,322.374426666785,1,1.16743409747869,323.574942098705,327.559819605229,337.063507432933,328.560209667005,329.560590449215,0.62,7.50283730744195,332.561756474737,285283,286724,291506,293907,297509,302932
NaN,NaN,True,False,True,0.62,-0.38,-9.48,-2.12,9.7,7.58,3.79,gamble,lose,7.58,140.941666666667,339.08091781952,1,1.23411418218529,340.348116535995,344.332986362877,345.333385384234,NaN,NaN,NaN,NaN,NaN,305332,306852,311634,0,0,312855
NaN,NaN,True,False,False,0.62,-0.38,-9.86,-2.15166666666667,4.3,2.14833333333333,1.07416666666667,gamble,lose,2.14833333333333,143.09,347.350807610268,1,1.16722226737511,348.551268324743,352.536138151625,362.039834938912,353.536559251952,354.53696211313,0.56,7.50281106866714,357.538032783108,315255,316696,321478,323879,327480,332903
NaN,NaN,True,True,True,0.56,-0.44,-10.3,16.46,3.1,-13.36,-5.13,certain,certain,-5.13,137.96,364.057279883884,3,2.06773411546055,366.158103973383,370.159653980965,371.14336642192,NaN,NaN,NaN,NaN,NaN,335303,337824,342626,0,0,343828
NaN,NaN,True,True,False,0.56,-0.44,-10.74,16.9,-0.5,-17.4,-8.95,gamble,win,-0.5,137.46,373.160857124754,1,2.51768749364055,375.711807384359,379.713359311852,389.200405037076,380.697066633047,381.697462134569,0.63,7.50252916183854,384.698555523486,346228,349289,354091,356472,360073,365496
NaN,NaN,True,False,True,0.63,-0.37,-11.11,-2.22083333333333,-0.7,-2.92083333333333,-1.81041666666667,certain,certain,-1.81041666666667,135.649583333333,391.217823423289,3,1.78422544098794,393.035144918029,397.020081621786,398.020460484086,NaN,NaN,NaN,NaN,NaN,367896,370077,374859,0,0,376080
NaN,NaN,True,True,True,0.63,-0.37,-11.48,16.66,-1.3,-17.96,-9.63,gamble,win,-1.3,134.349583333333,400.037855191405,1,1.78433519585997,401.855281001272,405.856830048901,406.840583127956,NaN,NaN,NaN,NaN,NaN,378480,380661,385463,0,0,386664
NaN,NaN,True,True,False,0.63,-0.37,-11.85,17.03,2.5,-14.53,-6.015,gamble,win,2.5,136.849583333333,408.858059431463,1,1.33405031316943,410.225192359012,414.226745886432,423.713798971312,415.210458967356,416.210853188939,0.6,7.50283698745625,419.211999055404,389064,390705,395507,397888,401489,406892
NaN,0.57,False,True,False,0.57,0.57,0.57,-8.55,0.5,-8.05,-3.775,gamble,lose,-8.05,128.799583333333,441.370608925152,1,1.78429231786322,443.187975217797,447.189531625083,448.173292383779,NaN,NaN,NaN,NaN,NaN,428079,430260,435062,0,0,436264
NaN,NaN,False,True,True,0.57,0.57,1.14,-9.12,9.1,-0.0199999999999996,-0.00999999999999979,gamble,lose,-0.0199999999999996,128.779583333333,450.190638773356,1,2.18453505852267,452.408220607933,456.409777975174,465.896780502415,457.393479856621,458.393922395946,0.52,7.50284498708243,461.394991785985,438664,441325,446127,448508,452109,457532
NaN,NaN,False,False,True,0.52,0.52,1.66,1.95833333333333,-0.325,-2.28333333333333,-1.30416666666667,certain,certain,-1.30416666666667,127.475416666667,467.914236966848,3,2.21759591391856,470.165107806164,474.149998432073,475.183727736239,NaN,NaN,NaN,NaN,NaN,459932,462633,467415,0,0,468676
NaN,NaN,False,True,True,0.52,0.52,2.18,-9.46,13.5,4.04,2.02,gamble,lose,4.04,131.515416666667,477.201220358984,1,1.25073708556192,478.485012860199,482.486590386497,491.973607633052,483.470266669141,484.470658970813,0.56,7.50285522660306,487.471766439072,471076,472617,477419,479800,483401,488824
NaN,NaN,False,False,False,0.56,0.56,2.74,2.18833333333333,1.875,-0.313333333333333,0.780833333333333,gamble,win,1.875,133.390416666667,493.991029859086,1,2.05105169486342,496.075160648494,500.07671641581,501.060433336554,NaN,NaN,NaN,NaN,NaN,491224,493725,498527,0,0,499729
NaN,NaN,False,True,False,0.56,0.56,3.3,-11.14,0.9,-10.24,-4.67,certain,certain,-4.67,128.720416666667,503.077885321198,3,1.76763805594965,504.878577192874,508.880083042521,509.863851800843,NaN,NaN,NaN,NaN,NaN,502129,504290,509092,0,0,510293
NaN,NaN,False,True,False,0.56,0.56,3.86,-11.7,13.1,1.4,0.699999999999999,gamble,lose,1.4,130.120416666667,511.881292586011,1,1.15077375584951,513.065127517242,517.066686804392,526.553650933429,518.050398925363,519.050748029053,0.58,7.50294738229786,522.051884935936,512693,514114,518915,521296,524898,530321
NaN,NaN,False,False,True,0.58,0.58,4.44,2.4,0.925,-1.475,-0.275,certain,certain,-0.275,129.845416666667,528.571099398236,3,2.28449166854989,530.888655122033,534.890238728047,535.873932289884,NaN,NaN,NaN,NaN,NaN,532721,535502,540304,0,0,541505
