lifeHappySlider_response,blockHappySlider_response,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,outcome1Box_started,choiceKey_keys,choiceKey_rt,outcome1Box_2_started,outcome1Box_3_started,fixCross_ITI_started,fixCross_ISI_started,happyText_started,happySlider_response,happySlider_rt,happySlider_started,trial_sample,choice_sample,outcome_sample,happyText_sample,happySlider_sample,fixCross_ITI_sample
0.3,0.26,True,True,True,0.26,-0.74,-0.74,11.1,9.7,-1.4,-0.7,gamble,win,9.7,9.7,103.64634100295,1,1.90104878299826,105.580475280196,109.56535022684,110.565744128435,NaN,NaN,NaN,NaN,NaN,13721,16042,20824,0,0,22046
NaN,NaN,True,True,True,0.26,-0.74,-1.48,11.84,6.1,-5.74,0.18,certain,certain,0.18,9.88,112.583198672961,3,1.21739688321759,113.833686490168,117.835240017586,118.818953098511,NaN,NaN,NaN,NaN,NaN,24446,25946,30748,0,0,31949
NaN,NaN,True,False,True,0.26,-0.74,-2.22,-2.775,11.9,9.125,4.5625,gamble,lose,9.125,19.005,120.836395483606,1,1.35079385091376,122.220202192155,126.205083538498,135.708838883049,127.205485439721,128.205888300901,0.43,7.50286930594302,131.207077685332,34349,36010,40792,43193,46794,52217
NaN,NaN,True,True,False,0.43,-0.57,-2.79,10.77,2.7,-8.07,-2.685,certain,certain,-2.685,16.32,137.726264948902,3,2.4345486578859,140.19392597978,144.195467987738,145.179179468738,NaN,NaN,NaN,NaN,NaN,54617,57578,62380,0,0,63582
NaN,NaN,True,True,True,0.43,-0.57,-3.36,11.34,10.1,-1.24,-0.62,certain,certain,-0.62,15.7,147.196580575757,3,1.90100078524483,149.13066973511,153.132270940303,162.619282427127,154.115985301167,155.116303366307,0.36,7.50290482428318,158.117522189365,65982,68303,73105,75485,79087,84510
NaN,NaN,True,True,True,0.36,-0.64,-4,12.96,10.5,-2.46,-1.23,gamble,win,10.5,26.2,164.636739211546,1,1.63422700891533,166.30404819487,170.305602042274,171.289317043109,NaN,NaN,NaN,NaN,NaN,86910,88911,93712,0,0,94914
NaN,NaN,True,True,False,0.36,-0.64,-4.64,13.6,8.7,-4.9,1.9,certain,certain,1.9,28.1,173.306720070039,3,1.33414854857983,174.673967232251,178.658839938998,179.659232560658,NaN,NaN,NaN,NaN,NaN,97314,98954,103736,0,0,104958
NaN,NaN,True,True,True,0.36,-0.64,-5.28,14.24,0.5,-13.74,-6.62,gamble,win,0.5,28.6,181.676653186765,1,2.66806222813466,184.377732752328,188.379283399881,197.866306406166,189.36299744076,190.363394222222,0.48,7.50284178723086,193.364541688614,107358,110599,115401,117782,121383,126806
NaN,NaN,True,True,False,0.48,-0.52,-5.8,13.08,10.7,-2.38,-1.19,gamble,win,10.7,39.3,199.883751991107,1,1.717574474922,201.634430519407,205.635984686796,206.619701607542,NaN,NaN,NaN,NaN,NaN,129206,131307,136109,0,0,137310
NaN,NaN,True,True,False,0.48,-0.52,-6.32,13.6,8.5,-5.1,1.7,certain,certain,1.7,41,208.637150712319,3,1.40083983276418,210.071037961108,214.072591488526,223.559606815172,215.056304249469,216.056694311243,0.47,7.50282258812877,219.057844977484,139710,141431,146233,148614,152215,157638
NaN,NaN,True,True,False,0.47,-0.53,-6.85,14.27,3.9,-10.37,-3.235,certain,certain,-3.235,37.765,225.57705655992,3,2.30095681929743,227.911297904164,231.91284567185,232.896563552553,NaN,NaN,NaN,NaN,NaN,160038,162839,167641,0,0,168843
NaN,NaN,True,True,True,0.47,-0.53,-7.38,14.8,2.3,-12.5,-5.1,certain,certain,-5.1,32.665,234.91401777709,3,2.36783977452433,237.314941125951,241.316497853222,250.803511259954,242.300161336465,243.300602275864,0.36,7.50280946874409,246.301751022194,171243,174124,178926,181307,184908,190331
NaN,NaN,True,False,True,0.36,-0.64,-8.02,-2.90833333333333,2.1,-0.808333333333334,0.645833333333333,gamble,lose,-0.808333333333334,31.8566666666667,252.820962924612,1,1.41747777544151,254.271519474612,258.256405940716,259.256788002866,NaN,NaN,NaN,NaN,NaN,192731,194472,199254,0,0,200475
NaN,NaN,True,True,True,0.36,-0.64,-8.66,17.62,3.1,-14.52,-5.71,certain,certain,-5.71,26.1466666666667,261.274241587435,3,2.30109025306228,263.608421174566,267.61003965895,268.593749540021,NaN,NaN,NaN,NaN,NaN,202875,205676,210478,0,0,211680
NaN,NaN,True,True,False,0.36,-0.64,-9.3,18.26,1.5,-16.76,-7.63,gamble,win,1.5,27.6466666666667,270.611199924741,1,2.35118935243372,272.995455892302,276.997008779752,286.484019306619,277.980660743531,278.981120882036,0.54,7.50281426851507,281.982268348424,214080,216941,221743,224124,227725,233148
NaN,NaN,True,True,False,0.54,-0.46,-9.76,16.2,-1.5,-17.7,-9.6,certain,certain,-9.6,18.0466666666667,288.501470651292,3,2.10106695815193,290.635635583109,294.637141752737,295.620905711286,NaN,NaN,NaN,NaN,NaN,235548,238109,242910,0,0,244112
NaN,NaN,True,True,False,0.54,-0.46,-10.22,16.66,6.3,-10.36,-2.03,gamble,win,6.3,24.3466666666667,297.638345856481,1,1.70085973583264,299.372313485514,303.373939009572,312.860925217574,304.357632571409,305.358010153766,0.48,7.50285074681233,308.359157300172,246512,248593,253395,255776,259377,264800
NaN,NaN,True,False,True,0.48,-0.52,-10.74,-2.715,8.1,5.385,2.6925,gamble,lose,5.385,29.7316666666667,314.878375282307,1,1.1673800200042,316.078848156216,320.08034312637,321.064110924741,NaN,NaN,NaN,NaN,NaN,267200,268641,273443,0,0,274644
NaN,NaN,True,True,True,0.48,-0.52,-11.26,18.54,1.7,-16.84,-7.57,gamble,win,1.7,31.4316666666667,323.081509151893,1,2.35120855153582,325.465816317064,329.4673672846,330.451082285435,NaN,NaN,NaN,NaN,NaN,277044,279906,284707,0,0,285909
NaN,NaN,True,True,False,0.48,-0.52,-11.78,19.06,-0.9,-19.96,-10.43,gamble,win,-0.9,30.5316666666667,332.468535870004,NaN,NaN,335.469701575545,339.47124742332,348.958263709919,340.454964024084,341.455354085858,0.59,7.50284018730599,344.456452914521,288309,291910,296712,299093,302694,308117
NaN,NaN,True,True,True,0.59,-0.41,-12.19,17.93,-0.5,-18.43,-9.465,certain,certain,-9.465,21.0666666666667,350.975715374578,3,2.5178948439534,353.526696672732,357.528260119689,358.511974800538,NaN,NaN,NaN,NaN,NaN,310517,313579,318381,0,0,319582
NaN,NaN,True,False,True,0.59,-0.41,-12.6,-2.485,4.3,1.815,0.9075,gamble,lose,1.815,22.8816666666667,360.529426785182,1,1.45063334640872,362.013336976899,365.998203283943,375.501853993384,366.998599425435,367.998989487212,0.43,7.50281746836845,371.000082556144,321982,323763,328544,330945,334547,339970
NaN,NaN,True,True,True,0.43,-0.57,-13.17,21.15,3.5,-17.65,-7.075,gamble,win,3.5,26.3816666666667,377.519362295396,1,1.85072857395789,379.403425951939,383.404984279136,384.388680720836,NaN,NaN,NaN,NaN,NaN,342370,344631,349433,0,0,350634
NaN,NaN,True,True,True,0.43,-0.57,-13.74,21.72,13.3,-8.42,-4.21,gamble,win,13.3,39.6816666666667,386.406131105556,NaN,NaN,389.407299050989,393.408854178335,402.895862785292,394.392528861052,395.392948361456,0.6,7.50283538752774,398.394071188995,353034,356635,361437,363818,367420,372843
NaN,NaN,True,True,False,0.6,-0.4,-14.14,19.74,7.9,-11.84,-1.97,certain,certain,-1.97,37.7116666666667,404.913280531535,3,1.86760362555651,406.813983090713,410.798816439299,411.799280737607,NaN,NaN,NaN,NaN,NaN,375243,377523,382305,0,0,383527
NaN,NaN,True,True,False,0.6,-0.4,-14.54,20.14,0.7,-19.44,-9.37,gamble,win,0.7,38.4116666666667,413.816738161993,NaN,NaN,416.817875388864,420.819439475788,421.803201194441,NaN,NaN,NaN,NaN,NaN,385927,389529,394330,0,0,395532
NaN,NaN,True,True,True,0.6,-0.4,-14.94,20.54,3.7,-16.84,-6.57,certain,certain,-6.57,31.8416666666667,423.820575422717,3,2.15116861740171,426.004795295965,430.006349143368,439.493348790747,430.990060944354,431.990473405083,0.46,7.50279250953463,434.991609032026,397932,400553,405355,407736,411337,416740
NaN,0.43,False,True,False,0.43,0.43,0.43,-6.45,7.1,0.65,0.325,gamble,lose,0.65,32.4916666666667,454.799312416126,1,1.35074745307793,456.183115284854,460.168049428732,461.168491008102,NaN,NaN,NaN,NaN,NaN,435106,436767,441549,0,0,442770
NaN,NaN,False,True,True,0.43,0.43,0.86,-6.88,-1.1,-7.98,-4.54,gamble,lose,-7.98,24.5116666666667,463.185838677618,1,2.70134291325667,465.920282444407,469.921836931779,479.408852258424,470.905550332689,471.905969513107,0.35,7.50284562705201,474.907089140797,445170,448452,453253,455634,459235,464659
NaN,NaN,False,True,True,0.35,0.35,1.21,-6.11,4.1,-2.01,1.045,certain,certain,1.045,25.5566666666667,481.426298803322,3,1.75098411401996,483.210326173561,487.211858901952,488.195547024043,NaN,NaN,NaN,NaN,NaN,467059,469200,474002,0,0,475203
NaN,NaN,False,True,False,0.35,0.35,1.56,-6.46,6.3,-0.159999999999999,-0.0799999999999996,gamble,lose,-0.159999999999999,25.3966666666667,490.212985569317,1,1.48425161576233,491.730294200657,495.715180346775,505.235538115659,496.71556592876,497.715951830731,0.36,7.51953700723243,500.717092577437,477603,479423,484205,486606,490208,495651
NaN,NaN,False,True,True,0.36,0.36,1.92,-6.96,8.3,1.34,0.67,gamble,lose,1.34,26.7366666666667,507.252985620515,1,1.10073001389537,508.386757930672,512.388241381363,513.372030298746,NaN,NaN,NaN,NaN,NaN,498051,499411,504213,0,0,505415
NaN,NaN,False,True,True,0.36,0.36,2.28,-7.32,8.9,1.58,0.79,gamble,lose,1.58,28.3166666666667,515.389527721265,1,1.05064403391225,516.473233250545,520.45810659726,521.458498258962,NaN,NaN,NaN,NaN,NaN,507815,509115,513897,0,0,515118
NaN,NaN,False,True,True,0.36,0.36,2.64,-7.68,1.3,-6.38,-2.54,certain,certain,-2.54,25.7766666666667,523.47594800371,3,1.98439944885831,525.493399348383,529.494952235833,538.981963722657,530.478662756879,531.4790518587,0.33,7.50298802039833,534.480199005106,517518,519939,524741,527122,530724,536147
NaN,NaN,False,False,True,0.33,0.33,2.97,1.4025,1.875,0.4725,1.17375,gamble,win,1.875,27.6516666666667,540.999359389931,1,2.38458171234015,543.417013797116,547.418570204401,548.402240087344,NaN,NaN,NaN,NaN,NaN,538547,541448,546250,0,0,547451
NaN,NaN,False,True,True,0.33,0.33,3.3,-7.92,0.1,-7.82,-3.86,certain,certain,-3.86,23.7916666666667,550.419781347817,3,2.8013462411036,553.254169245214,557.255714453022,566.742737459306,558.239433293678,559.239823355456,0.31,7.50283218768163,562.240972421769,549851,553253,558055,560435,564037,569460
